Date,Dim-0,Dim-1,Dim-2,Dim-3,Dim-4,Dim-5,Dim-6,Dim-7,Dim-8,Dim-9,Dim-10,Dim-11,Dim-12,Dim-13,Dim-14,Dim-15,Dim-16,Dim-17,Dim-18,Dim-19,Dim-20,Dim-21,Dim-22,Dim-23,Dim-24,Dim-25,Dim-26,Dim-27,Dim-28,Dim-29,Dim-30,Dim-31,Dim-32,Dim-33,Dim-34,Dim-35,Dim-36,Dim-37,Dim-38,Dim-39,Dim-40,Dim-41,Dim-42,Dim-43,Dim-44,Dim-45,Dim-46,Dim-47,Dim-48,Dim-49,Dim-50,Dim-51,Dim-52,Dim-53,Dim-54,Dim-55,Dim-56,Dim-57,Dim-58,Dim-59,Dim-60,Dim-61,Dim-62,Dim-63,Dim-64,Dim-65,Dim-66,Dim-67,Dim-68,Dim-69,Dim-70,Dim-71,Dim-72,Dim-73,Dim-74,Dim-75,Dim-76,Dim-77,Dim-78,Dim-79,Dim-80,Dim-81,Dim-82,Dim-83,Dim-84,Dim-85,Dim-86,Dim-87,Dim-88,Dim-89,Dim-90,Dim-91,Dim-92,Dim-93,Dim-94,Dim-95,Dim-96,Dim-97,Dim-98,Dim-99
2016/7/22,0.17678934,0.057020273,0.07059664,-0.001915214,0.0667126,-0.057870146,0.00360911,-0.03315252,-4.12E-05,0.006169495,-0.018685486,0.020737574,-0.04577621,-0.03065422,0.04106906,0.10612547,-0.07127575,0.014169249,0.05648345,-0.008120319,0.020307329,0.062317997,-0.08875845,-0.022758355,0.000113013,0.046960562,0.06424335,0.012911538,-0.028411314,0.116792336,0.037006505,-0.092327744,-0.035041712,0.066777624,0.0300956,0.035983678,0.019240424,-0.011850486,-0.003578887,0.02345558,-0.049411688,-0.033918157,0.005163691,0.05229876,0.06557817,0.06503427,0.008830078,-0.050286405,-0.027243983,-0.06151966,0.013073581,-0.035436306,0.024961092,-0.021414576,0.073885925,-0.006465938,0.017627321,-0.037153736,-0.034680434,0.003937879,0.07852151,0.05014873,0.041917793,-0.042729147,0.02904234,-0.01948437,0.024550641,-0.083999366,0.009856713,-0.042207528,0.09546573,-0.025360335,-0.016452644,-0.07079247,0.00769025,0.008151495,0.1274156,-0.091450356,0.12966704,-0.007606848,0.047070246,0.055175018,-0.06785149,0.006126314,-0.04300206,0.04610163,-0.030763322,-0.087252565,-0.10493862,-0.022445267,-0.046818156,-0.19008823,0.05638535,0.0083129,-0.013450294,-0.13784227,0.11323215,-0.036784492,-0.06393924,-0.00874472
2016/7/23,0.17926985,0.054880798,0.07054213,-0.008146642,0.06702201,-0.05616772,0.006144229,-0.035182443,-0.002432722,0.000271239,-0.017217666,0.02132967,-0.046612985,-0.028206991,0.0372587,0.104326315,-0.07152137,0.015377582,0.056923367,-0.01012146,0.02276603,0.06047102,-0.08707573,-0.026659094,0.002915408,0.047483902,0.06401591,0.010826028,-0.024580447,0.118370436,0.03859448,-0.09221352,-0.033043895,0.06342544,0.030111527,0.03435801,0.017779324,-0.011013453,-0.006328546,0.021880541,-0.047602378,-0.03511381,0.000483897,0.050882578,0.06700255,0.06367164,0.008883102,-0.05192219,-0.02741828,-0.06033515,0.016427338,-0.035784505,0.01892473,-0.022792011,0.07105777,-0.002322011,0.021516798,-0.035475772,-0.031406686,0.003989899,0.08269661,0.051612616,0.04205087,-0.043194924,0.028472388,-0.021608219,0.023385206,-0.08257352,0.012616389,-0.039832994,0.09363517,-0.023992369,-0.012529024,-0.07358326,0.0076881,0.008768605,0.12457186,-0.09375792,0.12496297,-0.006840226,0.04345866,0.059376843,-0.06922841,0.005845372,-0.05107407,0.042537156,-0.0279545,-0.087525256,-0.104214795,-0.023867657,-0.048585046,-0.19751395,0.058926806,0.011292815,-0.013577382,-0.14145222,0.1227259,-0.032991916,-0.07032702,-0.009131146
2016/7/24,0.17594814,0.063716784,0.07028477,-0.010187177,0.068180464,-0.057350673,0.005436617,-0.026153566,-0.001492288,0.001582635,-0.018456282,0.020272344,-0.04594752,-0.030090135,0.037112348,0.105780855,-0.07226335,0.015392366,0.059892476,-0.011202807,0.021130417,0.06393973,-0.090426065,-0.024265666,0.002103757,0.049380418,0.06676238,0.011332214,-0.026026547,0.12045504,0.03632367,-0.09257681,-0.033067115,0.06535915,0.028139357,0.038430993,0.017766474,-0.011746733,-0.004721999,0.022071717,-0.05046543,-0.034797467,0.003005123,0.05044384,0.06907664,0.06551739,0.00852118,-0.05019171,-0.026067546,-0.059419613,0.014899819,-0.03460976,0.018436667,-0.022455208,0.071795106,-0.004558654,0.019957377,-0.03420817,-0.031615287,0.004726906,0.08074683,0.04980359,0.041658368,-0.041377835,0.031670935,-0.019944401,0.027038686,-0.08375209,0.012998981,-0.042016458,0.09689929,-0.02491163,-0.012726969,-0.07571268,0.007231635,0.007612274,0.12578085,-0.09372508,0.12764764,-0.00744031,0.046554796,0.053916413,-0.06843425,0.005358067,-0.043963265,0.045171507,-0.03218106,-0.08538304,-0.10478491,-0.024387864,-0.047840115,-0.18968856,0.05812437,0.009934286,-0.012746935,-0.13719271,0.1212075,-0.032285593,-0.06571006,-0.005649472
2016/7/25,0.17448667,0.05370814,0.07324869,-0.004605122,0.06965045,-0.05431946,0.005041988,-0.036431346,-0.002480383,0.005076738,-0.018023062,0.022736039,-0.04641458,-0.030967455,0.040493667,0.10591115,-0.072064176,0.014344651,0.05883945,-0.006745447,0.020220222,0.06525877,-0.08966784,-0.02256604,0.000914958,0.045576513,0.06352307,0.012826774,-0.026523009,0.12043874,0.038276244,-0.0916063,-0.033608504,0.06669824,0.028323349,0.038419325,0.018991014,-0.012860686,-0.005173863,0.023594204,-0.051656574,-0.0332196,5.03E-06,0.050407846,0.06720603,0.06599084,0.009145382,-0.050243538,-0.027490923,-0.06023356,0.015354722,-0.03566734,0.019728797,-0.024749074,0.07116529,-0.004205406,0.021495942,-0.03427426,-0.030970294,0.006565537,0.08085285,0.05038386,0.044379815,-0.042842817,0.028384868,-0.020344656,0.02419624,-0.083715476,0.011885938,-0.040770166,0.095697075,-0.025352115,-0.009670059,-0.07271984,0.006907327,0.007393215,0.12616082,-0.091842,0.12703514,-0.0070786,0.044916444,0.05739189,-0.0681036,0.005949977,-0.04628763,0.042502694,-0.02845803,-0.08923108,-0.1042213,-0.023473978,-0.048134524,-0.19333841,0.058383405,0.009058102,-0.012764304,-0.14064652,0.11652482,-0.034131505,-0.06865926,-0.0068303
2016/7/26,0.173976,0.06280047,0.07130072,-0.005106463,0.06816485,-0.056295156,0.003076074,-0.031058192,-0.001266506,0.007885573,-0.019452214,0.02349834,-0.046808,-0.030873409,0.041412245,0.10765386,-0.073728606,0.015534948,0.058753617,-0.009712685,0.02027469,0.06308729,-0.09118825,-0.0230268,-0.001180366,0.045513414,0.063799396,0.01370092,-0.027579091,0.123555504,0.036546625,-0.09376084,-0.035177104,0.069250084,0.028559977,0.039328996,0.019173205,-0.012294266,-0.00309004,0.023753237,-0.051955707,-0.035060532,0.006181354,0.0518393,0.0684658,0.06630281,0.009025807,-0.05028102,-0.027616188,-0.060785957,0.014026362,-0.03477376,0.023834782,-0.02183909,0.073248714,-0.007967388,0.015838418,-0.032836374,-0.03356584,0.006957772,0.080422424,0.04962074,0.04156143,-0.041107837,0.031903382,-0.016405897,0.0272987,-0.08462072,0.013273304,-0.043277647,0.098744996,-0.02631376,-0.012987722,-0.07450051,0.008003239,0.006712743,0.12894379,-0.09106995,0.1300683,-0.008491186,0.0455676,0.051220257,-0.066730514,0.006875937,-0.041821666,0.0472505,-0.031991348,-0.085452914,-0.105619505,-0.022958497,-0.04783491,-0.18950589,0.057246383,0.010061152,-0.011943121,-0.13712248,0.113740675,-0.037035286,-0.060742512,-0.006277961
2016/7/27,0.17496206,0.06307834,0.06945731,-0.008995557,0.068820216,-0.05568462,0.00317336,-0.030490413,-0.000946926,0.00499892,-0.02250389,0.023023197,-0.046960775,-0.03172317,0.03892511,0.1092547,-0.072664514,0.015129574,0.05847888,-0.010333288,0.021952791,0.06358528,-0.09027776,-0.023705417,-0.000382578,0.047468223,0.06527532,0.012887069,-0.027108416,0.11942616,0.037684474,-0.09426083,-0.03514092,0.06783288,0.02940616,0.03858419,0.019103728,-0.011633358,-0.003730393,0.023633234,-0.051644616,-0.0342697,0.005403143,0.0529154,0.070135705,0.067987375,0.009180186,-0.05178084,-0.025529867,-0.060646784,0.014619813,-0.03314964,0.022448532,-0.020501934,0.073976666,-0.007607844,0.015588338,-0.035861004,-0.034264363,0.003265544,0.07844497,0.04942929,0.04135803,-0.042574856,0.03124233,-0.018835,0.025414173,-0.08338032,0.013898402,-0.042152174,0.09580404,-0.02653845,-0.014755006,-0.07257854,0.007318465,0.008166532,0.12901513,-0.0923177,0.13018455,-0.007410524,0.047779787,0.051481094,-0.0686675,0.007725091,-0.041829105,0.0483212,-0.03297091,-0.08596943,-0.105077654,-0.023271983,-0.04787405,-0.18861261,0.05777932,0.010700416,-0.011398136,-0.13737287,0.11843565,-0.03812453,-0.06556445,-0.005834932
2016/7/28,0.18286571,0.060035057,0.06477085,0.001330641,0.067319095,-0.053392302,0.001783337,-0.033730492,-0.004204354,0.007637365,-0.01927821,0.022170171,-0.04967833,-0.03176244,0.04153669,0.115802735,-0.073457204,0.018003045,0.050898336,-0.002809195,0.02291863,0.06422066,-0.095887095,-0.023208981,-0.002350597,0.047997333,0.06480762,0.014592978,-0.02761476,0.117475115,0.03997184,-0.09699434,-0.035415515,0.06820739,0.031885136,0.038276885,0.020619195,-0.009950931,-0.00382072,0.024175921,-0.05355183,-0.03462197,0.00877514,0.054374248,0.06683579,0.06818333,0.008790062,-0.0516301,-0.023909526,-0.06284284,0.013183731,-0.033944562,0.026892947,-0.019703614,0.07655804,-0.009839894,0.012847274,-0.03687344,-0.036716,0.001891968,0.08173932,0.05099169,0.04411645,-0.04370628,0.031615026,-0.01923315,0.022952091,-0.08546889,0.010203191,-0.04213363,0.0962896,-0.021082504,-0.01969176,-0.07165449,0.01238414,0.008218584,0.12941955,-0.09342345,0.132082,-0.007526279,0.046514213,0.050665155,-0.06804691,0.009138857,-0.041708052,0.051350165,-0.032340046,-0.0896279,-0.10367307,-0.020915532,-0.04718275,-0.1933356,0.053209484,0.00713768,-0.014139231,-0.13295253,0.107580096,-0.040418785,-0.058901954,-0.009218457
2016/7/29,0.17896205,0.0698982,0.07546222,-0.008277788,0.0686427,-0.063181885,0.006776478,-0.021816319,0.001077882,0.004691159,-0.01986545,0.020658627,-0.04623158,-0.0306909,0.039550845,0.10586848,-0.07372889,0.013596468,0.06165124,-0.01478677,0.019230602,0.059994277,-0.091201,-0.027094623,0.001567473,0.049344137,0.0675377,0.013012495,-0.02925997,0.12861891,0.035191346,-0.09449299,-0.034443274,0.06857584,0.028961606,0.037761956,0.017779976,-0.013040368,-0.003815851,0.022208998,-0.049243793,-0.037771802,0.005996019,0.05166615,0.07181165,0.067745306,0.006589119,-0.049385864,-0.028486362,-0.05962212,0.01432871,-0.0352885,0.021980798,-0.022210402,0.074253485,-0.006517506,0.019557063,-0.033705235,-0.033191178,0.00955382,0.08229222,0.049806233,0.040256333,-0.040555142,0.033646796,-0.01819315,0.029690608,-0.08607149,0.011737987,-0.044199027,0.1007708,-0.026700005,-0.01252997,-0.07608721,0.007263738,0.005326063,0.12895034,-0.093139365,0.13074093,-0.008652855,0.049061358,0.0527147,-0.0672667,0.004682148,-0.04012961,0.047278136,-0.032293495,-0.08403863,-0.105323814,-0.02335034,-0.049807694,-0.18781972,0.056526516,0.008887618,-0.015267978,-0.1362649,0.11529708,-0.033478264,-0.05769744,-0.004953257
2016/7/30,0.1766433,0.057661135,0.07376982,-0.000624079,0.06789259,-0.057530995,0.005578293,-0.032627195,-0.001569293,0.005728771,-0.01978459,0.021872219,-0.045699075,-0.032185167,0.03965888,0.10687853,-0.07096822,0.012624021,0.057639517,-0.008856555,0.021972332,0.06366632,-0.088498175,-0.01946295,-0.000958216,0.045078196,0.06419738,0.012468013,-0.02917649,0.120031126,0.038318213,-0.09218519,-0.033396877,0.06836332,0.02951734,0.040082965,0.019364143,-0.012736801,-0.005338218,0.023719938,-0.051104065,-0.03393505,0.003031557,0.05160097,0.06750091,0.06704027,0.007951097,-0.04970136,-0.025330737,-0.059747167,0.013363184,-0.03242186,0.022098945,-0.021328071,0.07440555,-0.008451745,0.018477757,-0.036259282,-0.03389744,0.006178895,0.08059424,0.049346264,0.043206826,-0.04297344,0.030759422,-0.018273383,0.025709352,-0.08406481,0.012606354,-0.043772586,0.09765593,-0.025791895,-0.014619288,-0.07058175,0.00928612,0.006082632,0.12675287,-0.09092318,0.1310602,-0.006816155,0.046003304,0.054081697,-0.06833096,0.00666666,-0.04172342,0.04220658,-0.027576018,-0.087781645,-0.10089687,-0.022050446,-0.049395684,-0.19230703,0.05558916,0.0073372,-0.013977802,-0.1389692,0.11051885,-0.037856363,-0.06312024,-0.006521781
2016/7/31,0.18318312,0.063955866,0.06742242,-0.00257944,0.06591417,-0.056792017,0.005670409,-0.027644914,-0.001482321,0.005154267,-0.022736572,0.021391924,-0.047303878,-0.03257385,0.03996703,0.11165825,-0.07011069,0.015290572,0.05449908,-0.00884092,0.02208543,0.063641906,-0.09282933,-0.022980046,0.000154054,0.049149375,0.06602511,0.013609164,-0.027658885,0.117181994,0.038420625,-0.095431015,-0.03309659,0.06728077,0.031353265,0.03859859,0.01889458,-0.010638169,-0.00494736,0.022495573,-0.051378828,-0.036062274,0.006092082,0.052213535,0.068600714,0.06605809,0.007601657,-0.05035537,-0.026053205,-0.060831036,0.014237612,-0.032004543,0.023217972,-0.021184418,0.07489244,-0.009000571,0.015628736,-0.035678413,-0.03442568,0.004989126,0.082204215,0.050944384,0.04058333,-0.044177,0.032152537,-0.020975376,0.02596092,-0.08387274,0.009890863,-0.0419854,0.094697796,-0.022470497,-0.018126003,-0.07324402,0.01147284,0.005992392,0.1270204,-0.09069134,0.12878588,-0.008959248,0.045435563,0.05006879,-0.065733895,0.006725574,-0.038296524,0.045600172,-0.030738994,-0.08364001,-0.09895826,-0.021063078,-0.049378265,-0.18794762,0.052000012,0.005472894,-0.010926606,-0.13285363,0.10932217,-0.038771827,-0.058893647,-0.010708722
2016/8/1,0.17691886,0.06677072,0.06766338,-0.005410236,0.07035341,-0.05326602,0.006285544,-0.028642258,-0.002455325,0.006074824,-0.021858143,0.022749245,-0.04744028,-0.034268104,0.039008845,0.11357412,-0.071565785,0.01654684,0.05545548,-0.00763886,0.021996882,0.06718809,-0.094450034,-0.021192433,0.000974864,0.04913379,0.06589091,0.014222849,-0.026406191,0.11795996,0.039589696,-0.09578682,-0.033895463,0.06773269,0.029822007,0.03881009,0.020185692,-0.012024356,-0.004215714,0.02474465,-0.05467029,-0.032629315,0.004943857,0.05221662,0.07108122,0.07014326,0.00773531,-0.050478403,-0.025408903,-0.061245143,0.015344766,-0.03264628,0.022138566,-0.022885092,0.074913196,-0.01020094,0.015783763,-0.035025183,-0.033627428,0.005667139,0.08069089,0.050113346,0.042861503,-0.04435822,0.03188311,-0.020092579,0.02533492,-0.08401168,0.011518091,-0.04182852,0.095218584,-0.022970457,-0.014807188,-0.074278116,0.011114557,0.005813845,0.12953585,-0.092082255,0.12973948,-0.009143083,0.04656777,0.04982177,-0.06629951,0.007322043,-0.038180485,0.046806857,-0.028377738,-0.08459202,-0.10186614,-0.021738004,-0.051818922,-0.18778053,0.055159442,0.00896436,-0.008503551,-0.13584206,0.11172908,-0.037397176,-0.06139964,-0.009393702
2016/8/2,0.17841917,0.061662864,0.06842309,-0.003373288,0.06666378,-0.0573287,0.003789841,-0.030701065,-0.001441863,0.00447249,-0.021847375,0.022527572,-0.04703629,-0.032151163,0.03909053,0.110663556,-0.07166317,0.014573859,0.0559022,-0.009658484,0.02341775,0.061748326,-0.09066324,-0.02377808,-0.000477707,0.049389202,0.066661336,0.013099844,-0.029662063,0.11700604,0.037775576,-0.09304778,-0.034228362,0.06784381,0.02957507,0.03914074,0.019476054,-0.011414176,-0.005248931,0.023707677,-0.05038807,-0.03377089,0.005682924,0.053041343,0.067149505,0.0666095,0.009241693,-0.05126716,-0.025328567,-0.061943207,0.010912102,-0.034923878,0.026218154,-0.018653087,0.0760313,-0.009580919,0.012346352,-0.036910865,-0.03630439,0.002760826,0.079595536,0.049964912,0.040315107,-0.042492583,0.031751383,-0.021689257,0.024970083,-0.085201606,0.010243312,-0.044442106,0.097028725,-0.025102396,-0.019397642,-0.0716639,0.008409055,0.007367482,0.13099629,-0.09239507,0.1323229,-0.008832214,0.050488494,0.052070405,-0.0687114,0.006694238,-0.040088978,0.050419416,-0.03551492,-0.08565636,-0.10218539,-0.021680979,-0.048844356,-0.1893975,0.053578634,0.006564275,-0.01243027,-0.13437785,0.108917676,-0.039425142,-0.06060653,-0.008534974
2016/8/3,0.17985472,0.06516355,0.06872197,-0.003390158,0.07066822,-0.056495383,0.004813836,-0.031264268,-0.000397463,0.00633171,-0.021799177,0.022755342,-0.04722929,-0.033392873,0.037509058,0.11393229,-0.071488254,0.01558304,0.055416632,-0.011095417,0.023335729,0.064210676,-0.09146133,-0.02416647,0.00153215,0.050117496,0.06668226,0.012695503,-0.028175833,0.11987161,0.036368415,-0.09511065,-0.03581256,0.068086654,0.029588157,0.037094906,0.01993074,-0.011372041,-0.002866159,0.024558673,-0.052179236,-0.03503759,0.005645475,0.051035713,0.07027155,0.06585546,0.009190854,-0.052081466,-0.028887967,-0.061307553,0.015481535,-0.03274155,0.02344906,-0.020909106,0.07315134,-0.008011594,0.01695634,-0.03333795,-0.03337405,0.005433548,0.083051525,0.050338026,0.043605063,-0.042803697,0.03070582,-0.017072044,0.02428283,-0.082102984,0.013278295,-0.043253824,0.09736669,-0.025109274,-0.016655197,-0.07225168,0.009518925,0.003709977,0.13148199,-0.092674024,0.13009952,-0.010584189,0.048712663,0.053821955,-0.066559784,0.005168187,-0.04206252,0.0466558,-0.0317946,-0.08531182,-0.105844595,-0.022711147,-0.049309872,-0.19248374,0.055408068,0.00913156,-0.010724747,-0.1375816,0.11327747,-0.034753628,-0.06054055,-0.007684109
2016/8/4,0.17842513,0.059319854,0.07139373,-0.004057726,0.066663384,-0.057417676,0.002752483,-0.031905305,-0.002520363,0.007864319,-0.019014183,0.02281801,-0.048439216,-0.029742246,0.044671528,0.10948542,-0.07417286,0.015303426,0.059545178,-0.009040047,0.020802895,0.061127856,-0.09142778,-0.026775468,-0.001003654,0.045824535,0.063755274,0.012930475,-0.027305542,0.12063352,0.035904672,-0.09505421,-0.035063025,0.06878786,0.029767158,0.03736805,0.018762924,-0.011244115,-0.003686603,0.022746427,-0.051744398,-0.036674127,0.002993907,0.05181102,0.06759939,0.0652541,0.00975991,-0.052482057,-0.029553656,-0.061000533,0.014418115,-0.035202585,0.022895802,-0.020704608,0.07353661,-0.004528679,0.01916118,-0.03602228,-0.033826772,0.004116048,0.08181852,0.051037755,0.043791577,-0.042610746,0.030220669,-0.017804656,0.024844613,-0.08342984,0.010079755,-0.0413916,0.09553105,-0.024216529,-0.01464328,-0.07157045,0.007140454,0.008081775,0.1255182,-0.091517426,0.12665474,-0.006218766,0.045307837,0.055442043,-0.06882814,0.007708696,-0.046826843,0.05050484,-0.031829644,-0.08768506,-0.10750194,-0.022921104,-0.04518139,-0.19186059,0.059273615,0.011191923,-0.012940497,-0.13819842,0.117637284,-0.03317933,-0.066726424,-0.006822191
2016/8/5,0.1759761,0.06210532,0.07256339,-0.008778699,0.06587756,-0.057910934,0.005666624,-0.030950973,-0.001145894,0.002735867,-0.02154118,0.023849066,-0.045698155,-0.031783935,0.03688682,0.10754638,-0.0719197,0.014339954,0.060039338,-0.013148191,0.020772291,0.06323833,-0.08705337,-0.024510056,0.000760563,0.04705788,0.06485819,0.011502171,-0.026805252,0.11809985,0.03646359,-0.09254297,-0.033042364,0.06657922,0.029204499,0.036955584,0.018265035,-0.010909876,-0.004472964,0.022540424,-0.050443187,-0.03532879,0.002422108,0.051459167,0.06821684,0.06488883,0.010519736,-0.052443057,-0.027538124,-0.06148791,0.015037659,-0.034614492,0.020088047,-0.0209937,0.072167784,-0.00490523,0.016574828,-0.03347486,-0.0322769,0.006568851,0.07923181,0.049414586,0.040203378,-0.04216293,0.030487955,-0.019982604,0.025006097,-0.08312544,0.012881693,-0.041789647,0.09528842,-0.02749453,-0.012482262,-0.07201805,0.005541661,0.007436816,0.12725638,-0.09150894,0.12643617,-0.007513642,0.04862232,0.054873396,-0.06844592,0.006411798,-0.043671846,0.04754203,-0.02965367,-0.08470291,-0.10544749,-0.023259401,-0.04707767,-0.18833114,0.05879707,0.011328324,-0.011636728,-0.13994272,0.11988526,-0.03499869,-0.06750286,-0.005236575
2016/8/6,0.18057398,0.057485543,0.072998144,-0.00779437,0.06515035,-0.057667043,0.008766511,-0.02926472,-0.002287169,0.002378035,-0.02104883,0.021843549,-0.04604283,-0.03162329,0.03969551,0.10635986,-0.070128165,0.011342945,0.062785335,-0.012639567,0.022565437,0.062015988,-0.08675771,-0.02394559,0.001283284,0.04642053,0.06482166,0.010661503,-0.028441617,0.11697017,0.037194293,-0.09102304,-0.03221843,0.06482147,0.03071569,0.03510569,0.017379573,-0.010860243,-0.005689674,0.021144291,-0.049227506,-0.03721137,0.00095258,0.05192115,0.065750845,0.06384154,0.008648361,-0.050669063,-0.02859181,-0.060122102,0.0159208,-0.03156858,0.019632014,-0.021731822,0.07313875,-0.004577465,0.019712761,-0.037906453,-0.032973643,0.004678102,0.0787039,0.050218485,0.039226767,-0.044113416,0.030249229,-0.020231407,0.026766645,-0.08207275,0.008474064,-0.040320974,0.09115143,-0.023962311,-0.015567737,-0.07205149,0.007225853,0.007802207,0.12075484,-0.090198375,0.12521449,-0.005172398,0.04404004,0.0557901,-0.06908155,0.006300456,-0.045499187,0.044347644,-0.02830968,-0.08575651,-0.1004043,-0.022115707,-0.0473547,-0.19005117,0.057713155,0.008383514,-0.011178155,-0.137889,0.11657311,-0.036023654,-0.07001874,-0.007420064
2016/8/7,0.17869976,0.060289524,0.0712147,-0.006132375,0.06487323,-0.05828002,0.004627433,-0.030513884,-0.002323733,0.005241205,-0.021092681,0.022314196,-0.047400713,-0.03138619,0.03955845,0.10997793,-0.07290321,0.014960427,0.058027387,-0.009306421,0.020907287,0.0619537,-0.0898387,-0.026718399,-0.000357506,0.04700506,0.06449307,0.012008163,-0.02717943,0.116233476,0.036353976,-0.093694516,-0.03430934,0.06703238,0.029963907,0.036277838,0.018708035,-0.010122144,-0.004453332,0.022613106,-0.051362686,-0.03572792,0.002770861,0.05241585,0.06711192,0.066238426,0.01092973,-0.05364785,-0.028403068,-0.06189765,0.013968609,-0.03521553,0.022037666,-0.019318867,0.07353554,-0.004587651,0.017791627,-0.036417857,-0.03388985,0.002730295,0.079739064,0.050264884,0.043212507,-0.04320729,0.030408254,-0.019858161,0.022938918,-0.08370535,0.009897396,-0.040443365,0.09433215,-0.024107542,-0.015023857,-0.07118536,0.005896998,0.009530874,0.12500773,-0.0905006,0.12562278,-0.006175466,0.048549592,0.05668662,-0.06914869,0.00715217,-0.045128778,0.052224487,-0.031701364,-0.08578608,-0.1080059,-0.022341605,-0.04456846,-0.18942717,0.060188904,0.012919562,-0.013235366,-0.13799141,0.117716454,-0.033551194,-0.06817009,-0.006122764
2016/8/8,0.16754256,0.06498056,0.07387109,-0.013595321,0.06436373,-0.057662196,0.006578644,-0.027858227,9.65E-05,0.002166511,-0.02293241,0.025629845,-0.044158187,-0.03162474,0.036012582,0.103016354,-0.07210857,0.014820698,0.062251173,-0.014636137,0.017146347,0.06461892,-0.08676412,-0.02191438,0.002211996,0.04540042,0.06361178,0.011041541,-0.025802435,0.117748536,0.035706364,-0.092017695,-0.03327351,0.06669411,0.028158393,0.036602326,0.017729145,-0.013360755,-0.003844901,0.022565162,-0.050469663,-0.033706922,0.002221584,0.049744103,0.07005487,0.06604328,0.008999586,-0.0500277,-0.027128687,-0.061181217,0.016481457,-0.034947593,0.019446436,-0.02277303,0.071542405,-0.004628294,0.018169355,-0.033049867,-0.03117305,0.009256513,0.07687682,0.04892427,0.036747787,-0.04090364,0.030287325,-0.018758923,0.027006168,-0.08206093,0.012300245,-0.04257593,0.09584755,-0.026891297,-0.009871012,-0.07430057,0.003836117,0.009526683,0.12598631,-0.089839056,0.12968376,-0.006895372,0.048136115,0.05348839,-0.06763037,0.006572112,-0.043141183,0.04680521,-0.02828083,-0.0825205,-0.101918444,-0.02318381,-0.05096098,-0.1871149,0.058275525,0.011119681,-0.012019838,-0.14001827,0.11778374,-0.03535031,-0.06803409,-0.005032727
2016/8/9,0.17785592,0.06078538,0.06998806,-0.005509508,0.06678498,-0.056824483,0.005065117,-0.031150656,-0.001397418,0.001970128,-0.023491489,0.022886053,-0.04626648,-0.032834016,0.035159696,0.11042383,-0.07180685,0.014026857,0.058618985,-0.010260437,0.0221734,0.06412543,-0.0890884,-0.023386596,-0.000101533,0.04821104,0.066331655,0.010979038,-0.028734941,0.11727705,0.03725154,-0.09260858,-0.033163946,0.06598787,0.02978498,0.038029913,0.018708892,-0.01057309,-0.004852918,0.022782762,-0.051128384,-0.034883287,0.004533199,0.05245035,0.06706149,0.064951375,0.010190886,-0.05158729,-0.026248096,-0.0613583,0.014376639,-0.03235224,0.021448744,-0.020284051,0.07302667,-0.007314162,0.014391818,-0.03413944,-0.033353955,0.004853053,0.077952124,0.04826772,0.040902432,-0.042207092,0.031345848,-0.020855103,0.024579497,-0.083200775,0.012408437,-0.041400205,0.0943431,-0.02555382,-0.017351294,-0.07090913,0.006789069,0.008221636,0.12749977,-0.09181368,0.1290577,-0.007309388,0.05021334,0.05194594,-0.06741764,0.007606486,-0.040443543,0.049679343,-0.031409588,-0.0859404,-0.10475205,-0.02164099,-0.04907309,-0.18846454,0.055389006,0.0091366,-0.011135047,-0.13553368,0.11493834,-0.038310874,-0.066756144,-0.007413805
2016/8/10,0.18600896,0.06426572,0.067817666,0.000552378,0.06204549,-0.058392234,0.006319113,-0.028848436,-0.00459375,0.001692956,-0.023874097,0.02290285,-0.04717546,-0.033201665,0.034668453,0.11416902,-0.07265394,0.015219629,0.056274362,-0.010325591,0.025428891,0.062356073,-0.091080114,-0.023097191,-0.00129993,0.048162304,0.06644566,0.009676018,-0.02931111,0.11411558,0.036291007,-0.09575901,-0.03421006,0.0673121,0.03185897,0.03756693,0.01958457,-0.009203684,-0.004299377,0.023056421,-0.053035695,-0.036284164,0.006846326,0.053712238,0.06609946,0.06492636,0.009858053,-0.05288526,-0.025874889,-0.062105577,0.013892421,-0.030083004,0.024167877,-0.016893426,0.076302014,-0.009620817,0.012322908,-0.03754033,-0.036721025,0.001096686,0.07913004,0.04904535,0.04276379,-0.043711893,0.033370145,-0.018382384,0.02429962,-0.0829637,0.009609079,-0.042248055,0.09311286,-0.022531906,-0.023697043,-0.067596875,0.010501972,0.007520244,0.12645116,-0.0920156,0.12875059,-0.00597044,0.04997854,0.05024977,-0.06885982,0.008673169,-0.04021846,0.053717364,-0.031216899,-0.08582386,-0.10287858,-0.020885598,-0.047346354,-0.1888039,0.05328379,0.008595294,-0.011601291,-0.13331246,0.1108937,-0.038281772,-0.06272505,-0.009170814
