Date,dim0,dim1,dim2,dim3,dim4,dim5,dim6,dim7,dim8,dim9,dim10,dim11,dim12,dim13,dim14,dim15,dim16,dim17,dim18,dim19,dim20,dim21,dim22,dim23,dim24,dim25,dim26,dim27,dim28,dim29,dim30,dim31,dim32,dim33,dim34,dim35,dim36,dim37,dim38,dim39,dim40,dim41,dim42,dim43,dim44,dim45,dim46,dim47,dim48,dim49,dim50,dim51,dim52,dim53,dim54,dim55,dim56,dim57,dim58,dim59,dim60,dim61,dim62,dim63,dim64,dim65,dim66,dim67,dim68,dim69,dim70,dim71,dim72,dim73,dim74,dim75,dim76,dim77,dim78,dim79,dim80,dim81,dim82,dim83,dim84,dim85,dim86,dim87,dim88,dim89,dim90,dim91,dim92,dim93,dim94,dim95,dim96,dim97,dim98,dim99
2016/6/11,-0.01423618,0.129927047,0.248916871,-0.14408557,0.012244235,0.019641827,0.01346104,0.074577563,-0.265775328,-0.047716992,0.023018121,-0.037305848,0.005849216,0.063895808,0.073823868,-0.121995563,0.131813468,-0.055033439,-0.174365836,0.162224941,0.124397613,-0.110860258,0.189405062,0.173053365,0.203242166,0.009500022,0.051297872,-0.157494657,0.267308188,0.02914687,-0.136865514,0.266591975,-0.013499251,0.035314242,0.07197682,0.093971509,0.002896339,0.212018832,-0.225361686,-0.091994494,-0.150591926,-0.23234942,0.254866597,-0.190798984,0.146020533,0.020070347,0.016761985,-0.209132564,0.06461743,-0.418284399,0.037775919,0.003924889,0.102765729,0.619170439,-0.28687573,-1.582779853,-0.246697943,-0.006185452,0.811207686,0.187853517,-0.085082843,0.34497256,-0.239085343,-0.064275375,0.345447513,0.096747518,-0.091178689,0.210367574,0.090875672,-0.135471358,-0.016267319,-0.097120604,-0.173300587,-0.134980155,0.095350772,0.036106017,0.073831698,-0.053004679,-0.473142267,-0.037342693,0.388781513,-0.062996856,-0.027799076,-0.034282435,-0.599865574,-0.212339347,-0.144944854,-0.088259758,0.121830819,-0.066665655,-0.054149393,0.056193414,0.03260037,0.071877592,-0.373455762,0.06317905,-0.004410322,-0.01394911,0.189675222,-0.131851771
2016/6/12,-0.04305678,0.068847591,0.28793615,-0.180805749,-0.072394925,0.145566381,-0.021084755,0.203385508,-0.24469492,-0.032217555,0.03619538,-0.013740398,-0.019117951,0.084798482,0.011038404,-0.110379145,0.131607547,0.050250852,-0.309907105,0.247274406,0.220625932,-0.074314579,0.195182754,0.157960725,0.17716225,-0.083802784,-0.030170906,-0.2603267,0.224458073,-0.068162221,-0.252005189,0.290728522,0.054439169,0.07565521,0.127678694,0.052177046,-0.051234588,0.130994093,-0.164798016,-0.119813024,-0.232196696,-0.168136794,0.304460759,-0.193090467,0.17730176,-0.010532412,0.102539982,-0.145666274,0.088313284,-0.421099128,0.033851148,0.032712403,0.034457676,0.617758561,-0.206400618,-1.579506884,-0.242891463,-0.028936105,0.750882786,0.215989549,-0.16666151,0.302900725,-0.159718871,-0.000450336,0.275450815,0.064112576,-0.047379069,0.274256348,-0.007085578,-0.087353765,-0.038377124,-0.153777323,-0.131254367,-0.239884378,0.051943375,-0.051956981,0.088700819,-0.05820883,-0.503621262,0.042560115,0.344124624,-0.09829399,-0.043675309,-0.092345614,-0.586292499,-0.245662839,-0.097011044,0.175876919,0.055950833,-0.043128624,-0.01372828,0.006885163,0.033390915,0.090121982,-0.369110747,0.120120775,-0.013391166,0.127820429,0.175447058,-0.108822551
2016/6/13,-0.089589722,0.071822161,0.179783687,-0.19416026,-0.026117294,0.142314731,-0.039945305,0.085005868,-0.168225814,-0.034852858,0.037149286,0.019716211,-0.008653451,0.009069954,0.050442033,-0.114008009,0.073838169,0.082519203,-0.257829677,0.256344503,0.252632881,-0.063815008,0.178254433,0.128171289,0.11426266,-0.014153947,-0.024845794,-0.292974964,0.119079075,-0.084512304,-0.12597177,0.310960289,0.042869185,0.11225852,-0.001222254,0.014023756,0.009633541,0.16512846,-0.114078912,-0.043125867,-0.239766454,-0.156829874,0.154414357,-0.221884468,0.059526557,-0.010165941,0.07825622,-0.161590616,0.012522943,-0.371663486,-0.079553027,-0.020655262,0.013570602,0.570152699,-0.112647738,-1.418822615,-0.162269515,-0.04758484,0.814871573,0.256037204,-0.1656825,0.267937299,-0.169438439,-0.008361186,0.333768156,0.119239583,0.103529052,0.251762839,0.014902442,-0.051373418,-0.055520001,-0.098430212,-0.143113301,-0.214034851,0.028392065,-0.025309503,-0.007598609,-0.051548829,-0.432572759,0.006680587,0.328093782,-0.086840609,-0.128673711,-0.014125421,-0.631051001,-0.22666286,-0.083299288,0.09128278,-0.011006075,-0.03265044,-0.007956673,-0.025777853,0.00871213,0.053431711,-0.228944932,0.093140697,-0.004596943,0.008061162,0.244935616,-0.06464648
2016/6/14,-0.012458612,0.102363108,0.175687086,-0.1798684,-0.02448392,0.056768691,0.00624054,0.115946547,-0.168786092,-0.0421565,0.082935898,0.009199283,-0.091035417,-0.028153246,0.092524981,-0.063009423,0.098304274,0.094457071,-0.213056421,0.239979014,0.106999706,-0.04787602,0.081537151,0.259890847,0.136081658,-0.032659542,0.009900213,-0.263733207,0.141316321,-0.048911485,-0.184322897,0.317445013,-0.019951926,0.057128391,0.136788441,0.047724997,-0.012887834,0.140085872,-0.155102269,-0.02906709,-0.141250977,-0.166972801,0.099130653,-0.138727907,0.097547942,-0.043457589,0.008884009,-0.190972068,-0.038696261,-0.359781059,-0.036690501,-0.05224209,-0.004308125,0.511335813,-0.121605924,-1.418685302,-0.130653717,0.020273229,0.759913513,0.229613396,-0.109325598,0.247582929,-0.234642662,-0.006750308,0.273943148,0.098287602,0.003924341,0.230842216,0.063634438,-0.116725563,-0.008132699,-0.117308674,-0.142343964,-0.140716451,0.008705509,-0.019786738,0.012196853,-0.056189711,-0.44998836,-0.051326253,0.311681432,-0.105219857,-0.170352849,-0.043847996,-0.588768586,-0.202094612,-0.094069541,0.105192876,0.043930822,-0.044000519,-0.017033814,0.022746023,0.043387416,0.074881605,-0.262280006,0.01352069,0.023021165,0.03272612,0.213627136,-0.081722592
2016/6/15,0.009115406,0.143995704,0.216087458,-0.132254352,-0.060840656,0.163049532,-0.019424838,0.041832573,-0.120202604,-0.027221563,0.053235005,0.005382329,-0.044900731,0.099135944,0.091294793,-0.054656533,0.135656414,-0.028244023,-0.36032481,0.196196399,0.179254199,-0.077265917,0.10478799,0.174250335,0.170446729,-0.080366485,-0.01948999,-0.217336574,0.149843487,0.006261526,-0.12635893,0.316671163,-0.01292312,0.006512193,0.045192634,0.062669078,0.062715634,0.129726366,-0.074988277,-0.022831405,-0.189408484,-0.192191512,0.162844851,-0.159008412,0.143822097,-0.023524524,-0.03819969,-0.142406524,0.029661376,-0.356941824,0.027775697,-0.03605298,-0.013889185,0.664745901,-0.178588839,-1.563604071,-0.136719973,-0.068085944,0.900058689,0.252586499,-0.040172514,0.349458174,-0.200087788,-0.022875848,0.444652149,0.056762671,0.05329241,0.261461412,0.014879797,-0.020339511,-0.003084402,-0.199219332,-0.135087123,-0.183743721,0.06423871,0.040329322,0.030109935,0.019880153,-0.498748844,-0.031983888,0.41106081,-0.036190322,-0.168505026,-0.031105724,-0.626533581,-0.22034299,-0.094938232,0.092854234,0.027730093,-0.125758121,0.012311715,-0.007024145,0.025395735,0.157850953,-0.295666008,0.056072957,-0.071380518,-0.046662303,0.220289933,-0.125304069
2016/6/16,-0.072889586,0.095757214,0.179296123,-0.268114105,0.041633657,0.0904077,-0.058650612,0.071949014,-0.113999301,-0.108934056,0.029212295,0.063856169,-0.023368204,0.056111963,0.011933115,-0.054305158,0.124687239,-0.030627204,-0.294009241,0.20091238,0.272807594,-0.122147127,0.066457094,0.088871541,0.208524017,-0.02899957,0.022073611,-0.177983052,0.18555373,-0.005608965,-0.088945603,0.315578791,0.061049768,0.008958827,0.12336436,0.038973402,0.030025377,0.086777178,-0.04808572,0.01837289,-0.263863936,-0.128299724,0.144277385,-0.079188809,0.071502602,0.080884386,-0.034435315,-0.134813638,-0.005742337,-0.334792638,0.072378719,0.012656909,0.083164372,0.51807486,-0.088640385,-1.414696357,-0.178516708,0.058518312,0.712096464,0.139959438,-0.059415323,0.38359778,-0.162055252,0.017640535,0.358094179,-0.00593046,0.146904619,0.264593777,-0.069560324,0.04948632,0.008228779,-0.133550012,-0.217198423,-0.197490935,0.016559439,0.002279986,0.059311368,0.045497712,-0.494493673,-0.001311802,0.271735023,-0.046667603,-0.027566872,-0.006435188,-0.531292326,-0.21436397,0.001728508,-0.007557219,0.069391308,-0.082914395,0.066142825,-0.043106755,0.122213412,0.163391603,-0.247296178,0.09425595,-0.067581136,-0.088901127,0.199244333,-0.127832403
2016/6/17,-0.107607213,0.077154087,0.229173537,-0.173616,0.015527581,0.029480346,-0.011971584,0.126584678,-0.192345029,-0.117970779,0.135473665,-0.034252618,-0.072995268,0.049301475,0.015776052,-0.094558862,0.120470144,-0.010297102,-0.357272209,0.240312535,0.204170818,-0.073795478,0.184231546,0.231206886,0.212025263,-0.02290896,0.05284784,-0.194390147,0.185561032,-0.040775231,-0.160701164,0.298520927,0.071519114,-0.02127602,0.048893672,-0.022432452,-0.014785231,0.171529335,-0.097823593,0.008508904,-0.20797425,-0.214584417,0.148183803,-0.19942652,0.089059218,-0.009705766,0.068927756,-0.21432511,0.080177896,-0.352119063,0.009375316,-0.074865216,0.046943688,0.574087953,-0.164197976,-1.513709603,-0.225320683,-0.038767488,0.772552396,0.212389759,-0.130380949,0.211281953,-0.173745921,-0.051270982,0.361664021,0.050997996,-0.009912582,0.339303329,0.027717807,-0.02308194,-0.06482272,-0.09167081,-0.197728397,-0.181391026,0.083842461,-0.024137423,0.054321084,-0.015869019,-0.495652772,0.030100629,0.309249827,-0.03976079,-0.133465008,-0.001360631,-0.43907474,-0.137402713,-0.028276993,0.094367663,0.044379626,-0.038545516,-0.018995108,0.014396692,-0.052134313,0.159152043,-0.34603117,0.089300865,-0.019932623,0.038330855,0.235859444,-0.104763701
2016/6/18,-0.090532496,0.090430096,0.212678494,-0.203875664,0.019401072,0.054911426,-0.131293207,0.062776257,-0.066293791,-0.035380759,0.016942394,0.010968274,0.08890607,0.070640087,0.001128071,-0.162769463,0.164173637,-0.01601792,-0.342734874,0.179998747,0.219467701,-0.040712103,0.102289153,0.041673974,0.185401868,0.027414665,-0.003255188,-0.15526676,0.169890507,0.009227952,-0.101778006,0.250005637,0.023120371,0.01215412,0.049408709,0.020027864,-0.000190756,0.138800881,0.009653366,-0.046531234,-0.357155582,-0.130027066,0.159384009,-0.16219096,0.137777918,-0.061046349,-0.011956406,-0.202511998,0.071434743,-0.381980036,0.160652816,-0.02715708,0.012924597,0.65799439,-0.12818247,-1.499195344,-0.1493345,-0.0149646,1.021131386,0.26183592,-0.024183378,0.305613067,-0.0989267,-0.114724039,0.466632124,0.037993749,0.115786713,0.186274695,0.085818227,-0.020933741,0.001359431,-0.125425085,-0.145289863,-0.212679208,0.096737242,-0.008576657,0.056775016,-0.01909494,-0.489477963,-0.02009893,0.357910394,-0.013827797,-0.143649467,-0.100699567,-0.623160191,-0.184028357,0.050204568,0.049907647,0.00397959,-0.113309652,0.034045053,0.001095323,0.013961132,0.108071634,-0.341239338,0.0527019,-0.010883528,-0.001335251,0.295191764,-0.085247793
2016/6/19,-0.022439544,0.032167768,0.186539403,-0.244969514,-0.05895612,0.080878874,-0.107058658,0.209237328,-0.101871497,-0.023056401,0.021068879,0.050353341,-0.04434838,0.032181512,-0.01274381,-0.117716336,0.161429472,0.02689392,-0.339167853,0.190148317,0.214074588,-0.01033077,0.117260919,0.165571784,0.153563226,0.008022318,-0.143920118,-0.27216679,0.243674833,0.001390844,-0.198651574,0.24863572,0.073826251,0.011322179,0.123253341,-0.0072685,-0.027561253,0.142811098,-0.081669224,0.002412911,-0.320940096,-0.094878672,0.139826296,-0.182454772,0.060672691,0.080687479,0.053552366,-0.179921437,0.064568743,-0.278239195,-0.044198607,-0.011341785,0.009294652,0.532805019,-0.178778619,-1.426471849,-0.174599956,0.012790979,0.756434731,0.235913412,-0.094638067,0.317071119,-0.108189146,-0.026453126,0.314575453,0.082690136,0.054467579,0.217023882,0.012753473,-0.057345231,-0.000597953,-0.115949203,-0.138234568,-0.132968489,0.012199554,0.049221063,0.106373594,-0.03706659,-0.444599959,-0.017538373,0.322254371,-0.085979805,-0.079390902,-0.082064748,-0.537868871,-0.269551579,-0.137990189,0.076916856,-0.019819531,-0.107466432,0.030299115,-0.069427738,-0.007891285,0.074108276,-0.314159059,0.063334032,-0.111998682,0.010457825,0.17002567,-0.078854935
2016/6/20,0.01434383,0.093649589,0.266073902,-0.142927159,0.015680573,0.0525715,-0.060250031,0.103123118,-0.065715419,-0.030690121,0.054878228,0.129268542,0.022586112,0.052588333,0.032219012,-0.09163705,0.110810049,-0.015151282,-0.291919922,0.22387669,0.203425787,-0.027764958,0.168714486,0.168122768,0.170661565,-0.060624931,-0.062557877,-0.281512462,0.152950717,-0.055093231,-0.100011273,0.237240114,0.05718157,0.058274311,0.039993381,-0.008575471,0.021670978,0.144705526,-0.145094135,-0.014191704,-0.2592503,-0.151635448,0.146439195,-0.203996942,0.099954256,-0.089331617,0.055898264,-0.204480004,0.040868427,-0.379184314,0.037645161,-0.042790189,0.048045932,0.675479052,-0.084556635,-1.428302776,-0.148111228,-0.093082268,0.872553008,0.259474154,-0.144283668,0.275343337,-0.101572589,-0.093809083,0.470921701,0.069025808,0.125816947,0.248192587,-0.023240595,-0.03793958,0.008729586,-0.137393463,-0.100791349,-0.129237451,0.015967535,-0.00897222,0.010707407,-0.049046656,-0.457987279,-0.014786965,0.386808639,0.059027197,-0.076717254,-0.052366931,-0.623972408,-0.173296289,-0.039709466,0.030553354,0.039617171,-0.135097504,-0.013225213,-0.001190567,-0.01609914,0.056637648,-0.242919592,0.038325724,-0.056722363,-0.046539046,0.26416534,-0.080895819
