Date,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8,Topic-9,Topic-10,Topic-11,Topic-12,Topic-13,Topic-14,Topic-15,Topic-16,Topic-17,Topic-18,Topic-19,Topic-20,Topic-21,Topic-22,Topic-23,Topic-24,Topic-25,Topic-26,Topic-27,Topic-28,Topic-29,Topic-30,Topic-31,Topic-32,Topic-33,Topic-34,Topic-35,Topic-36,Topic-37,Topic-38,Topic-39,Topic-40,Topic-41,Topic-42,Topic-43,Topic-44,Topic-45,Topic-46,Topic-47,Topic-48,Topic-49
2015-07-12,0.068751384,0.073187352,0.003707883,0.002502346,0.124659243,0.000487644,0.046335323,0,0.003146128,0.052551948,0.002578202,0.004748985,0.01236058,0.012003439,0.036392299,0.008850162,0.026462845,0.005441816,0.029326546,0.00102468,0.007175917,0.019973712,0.009726004,0.020490169,0.001055155,0.002188411,0.005603624,0.042410405,0.005048074,0.025153754,0.016877641,0.026588585,0.00316985,0.011628407,0.015545463,0.00979581,0.02227193,0.001269818,0.026249162,0.043907716,0.0047026,0.037404479,0.029066515,0.030218197,0.008112186,0.035641418,0.016336673,0,0,0
2015-07-13,0.068376849,0.048598714,0.020961396,0.008510722,0.06195072,0.024028484,0.054461978,0,0,0.02453367,0.002178913,0.00368157,0.018254473,0.018914529,0.055682631,0.005140862,0.006700051,0.007241638,0.028316984,0.034099038,0.000981332,0.012259076,0.03119332,0,0.002380011,0.000451111,0.01636428,0.013611519,0.015621901,0.013655308,0.022887926,0.029075589,0.003972096,0.007530586,0.001913421,0.017943227,0.024303212,0.011936422,0.0882952,0.056544649,0.013027,0.035230777,0.032338702,0.017016976,0.016610018,0,0.004269231,0,0,0
2015-07-14,0.059615369,0.006644172,0.004226463,0,0.039716648,0.013100276,0.048540632,0.009056581,0.010806825,0.074462716,0.007230924,0.025553672,0.034058118,0.049064264,0.013981801,0.029967389,0.032586219,0.000396878,0.033665656,0.016977606,0.003550291,0.01690326,0.016721721,0.048569186,0.034705524,0.008928852,0.007083432,0.034644385,0.006338276,0.017015288,0.010609144,0.014371379,0.035188884,0.017977224,0.006513672,0.002622591,0.037711874,0.001778209,0.048056763,0.016792385,0.002293843,0.029161814,0.036244058,0.008919262,0.0005152,0.003867935,0.007391775,0,0,0
2015-07-15,0.126116594,0.007962188,0.031782862,0.001397774,0.045466594,0.02438536,0.027935363,0.008540428,0.000327881,0.013815114,0.017908529,0.019702556,0.035004084,0.038644447,0.006904744,0.005897032,0.023426375,0.000969531,0.036860763,0.038491501,0.003260234,0.038839457,0.012686483,0.033741748,0.02142978,0.012361916,0.024493227,0.017529627,0.012080048,0.025092284,0.04059677,0.004227231,0.001149193,0.004856191,0.007264228,0.021754122,0.014283347,0,0.051813637,0.00910318,0.005043229,0.019205989,0.051140493,0.00789299,0.009986923,0.00347363,0.022443216,0,0,0
2015-07-16,0.059529811,0.018785253,0.006084308,0.008969884,0.045481843,0,0.01336547,0.012417404,0.000874975,0.021130895,0.00644765,0.001880288,0.024023015,0.053909064,0.035256836,0.006590788,0.013962773,0,0.033364341,0.036939954,0.005875906,0.019259078,0.027566002,0.019861022,0.021735878,0.00686878,0.018959823,0.005240502,0.007445848,0.040990538,0.03541128,0.018756537,0.013613043,0.026758828,0.01673478,0.049386886,0.009686213,0.004112625,0.05115737,0.050701575,0.009016695,0.004627643,0.078992198,0.009529853,0.009612622,0.007911545,0.020705739,0,0,0
2015-07-17,0.032274181,0.005708571,0.001115867,0.007904192,0.068131843,0.01239919,0.034221528,0.012338564,0.003410879,0.057087969,0.000999595,0.007498707,0.042863241,0.060068766,0.013455955,0.003973825,0.02854007,0,0.037833067,0.003836665,0.001384275,0.010454939,0.008083383,0.01884617,0.001055051,0.016285869,0.004629139,0.06586608,0.003888754,0.039480482,0.042432196,0.074742802,0.001779689,0.010831863,0.003056695,0.011402981,0.007909212,0,0.062920789,0.038550031,0.008834917,0.03382277,0.016875469,0.03865654,0.02499124,0.002560469,0.003654364,0,0,0
2015-07-18,0.00853309,0.027012257,0.047658069,0.001179359,0.068517057,0.014762458,0.053982368,0.029811361,0.002295022,0.023633546,0.030702697,0.02511202,0.005004061,0.046661232,0.041436689,0.004573634,0.009237867,0,0.021783131,0.008365507,0.000799789,0.04359456,0.022894207,0.019361592,0.013830196,0.013810634,0.017775019,0.063655941,0.007199381,0.028477587,0.013958026,0.040639401,0.000426233,0.016998343,0.009169942,0.000411099,0.004648192,0.003814941,0.005480325,0.021757207,0.025955561,0.041946676,0.022744715,0.042064278,0.026974968,0.005959522,0.006814644,0,0,0
2015-07-19,0.020719016,0.036751471,0.023221057,0,0.040886469,0.015605011,0.034513488,0.014575942,0.009692956,0.08362434,0.02543414,0.000577368,0.026600794,0.017332477,0.026824043,0.031792196,0.0088251,0.000773032,0.011863777,0.003971056,0.00122327,0.017198829,0.005155222,0.045270406,0.003615394,0.023717214,0.005698323,0.057623602,0.052370756,0.026656303,0.016985961,0.007108021,0.016167318,0.024757405,0.018562384,0.008174327,0.005913266,0.004339618,0.004321146,0.022207884,0.003846216,0.029816317,0.013141246,0.036012515,0.044164962,0.03624859,0.024698328,0,0,0
2015-07-20,0.057171489,0.014807436,0.019978649,0,0.050661827,0.036643442,0.029804542,0.021309729,0.01648977,0.052080043,0.00301158,0,0.072991334,0.025975235,0.027089961,0.022037195,0.030581641,0,0.030252194,0.019644502,0,0.036230734,0,0.011139208,0.001398664,0.007710483,0.00745975,0.060181253,0.001601587,0.035337112,0.013452197,0.052691967,0.003864759,0.008439923,0.004096129,0,0.003927721,0,0.026935294,0.037863466,0.02498037,0.036198404,0.028468676,0.008056514,0.006531105,0.038258466,0.005876017,0,0,0
2015-07-21,0.006302844,0.033707953,0.005508214,0.00093212,0.054329739,0.016745891,0.008966779,0.037893792,0.024611093,0.067571316,0,0.003672686,0.042698403,0.048035091,0.014865864,0.01744502,0.022657354,0.004047643,0.013561988,0.000551859,0,0.014869308,0,0.032658304,0.017072274,0.013192277,0.014377863,0.040854346,0,0.014181095,0.066176007,0.049089731,0,0.008663261,0.014958432,0.048683751,0.006320792,0,0.030972044,0.022779332,0.009798289,0.07132508,0.044002814,0.036090008,0.013937633,0,0,0,0,0
2015-07-22,0.05728527,0.020093771,0.021123107,0.0037949,0.0477586,0,0.056869475,0.000836388,0,0.03059087,0.008473466,0.015417707,0,0.036459429,0.029751396,0.007560596,0.039560222,0.000829339,0.039086343,0.01725641,0,0.04532032,0.013168363,0.011045241,0.001358043,0.042597367,0.026900956,0.027751817,0.007345086,0.011062354,0.01728089,0.040941936,0.017761372,0.025305554,0.003664169,0.009035352,0.001967109,0,0.035432791,0.047180347,0.009075568,0.054594013,0.042338434,0.035727091,0.007413197,0.00085859,0.021545314,0,0,0
2015-07-23,0.096363224,0.016762845,0.005120995,0,0.03902992,0,0.013407714,0.008719258,0.001677091,0.026569234,0.004914687,0.011748391,0.060952637,0.02445321,0.014346273,0.015353067,0.028898555,0.003342296,0.047387797,0.005382543,0.000694092,0.019407645,0.0032677,0.001328946,0.000554215,0.032256189,0.017251013,0.020697691,0.021112244,0.032976059,0.017852551,0.065416462,0.004262588,0.01195332,0.028356167,0.032307792,0.005362266,0.010143658,0.033470577,0.081511462,0.017037334,0.04064106,0.024373905,0.015892925,0.022269855,0.001939144,0.005878068,0,0,0
2015-07-24,0.030861054,0.007703231,0,0.004589188,0.036716826,0.002549517,0,0.019859838,0.006829861,0,0.005024541,0.018402021,0.031458051,0.055744685,0.09872006,0.050702964,0.011676592,0,0.01697403,0.03741833,0,0.043145259,0,0.000533696,0.005522731,0.008312919,0.01716173,0.012816464,0.00157757,0.035992007,0.033485347,0.04646981,0.001332885,0.015196876,0.014356498,0.071733323,0.005181644,0.00171997,0.013358205,0.053066373,0.019524704,0.051257203,0.018192134,0.037250088,0.045540159,0,0,0,0,0
2015-07-25,0.037852682,0.010077423,0.062072675,0.006733135,0.02293884,0.008653266,0.019480581,0.00692538,0.013427133,0.023258209,0.020546167,0,0.024747648,0.05599496,0.134704895,0.066209625,0.011291428,0.003088805,0.028485472,0.011931299,0.001902864,0.062423035,0,0.022028941,0,0.000870555,0.015324336,0.045708108,0.014702176,0,0.035333918,0.001148458,0.008697846,0.006348046,0.021475703,0.034709173,0.006548095,0.001769831,0.031379292,0.004754891,0.008075174,0.044201682,0.010912912,0.010738846,0.002340543,0.026131613,0,0,0,0
2015-07-26,0.034072491,0.019387486,0.019025498,0.004584696,0.032917868,0.005678524,0.009841698,0.026782673,0.012055087,0.05030913,0.029052942,0.042595682,0.013386007,0.038330566,0.116963658,0.037370644,0.008294895,0.003355045,0.007076474,0.025924195,0,0.006469499,0,0.007986881,0.005723143,0.022981827,0.004018838,0.034756347,0.008013251,0.027429581,0.018400641,0.009197203,0,0.00360386,0.022950857,0.008466499,0.001833958,0,0.020809838,0.067895776,0.016035941,0.085453137,0.01821689,0.015428684,0.03974981,0.001025089,0.005684187,0,0,0
