Date,Topic-0,Topic-1,Topic-2,Topic-3,Topic-4,Topic-5,Topic-6,Topic-7,Topic-8,Topic-9,Topic-10,Topic-11,Topic-12,Topic-13,Topic-14,Topic-15,Topic-16,Topic-17,Topic-18,Topic-19,Topic-20,Topic-21,Topic-22,Topic-23,Topic-24,Topic-25,Topic-26,Topic-27,Topic-28,Topic-29,Topic-30,Topic-31,Topic-32,Topic-33,Topic-34,Topic-35,Topic-36,Topic-37,Topic-38,Topic-39,Topic-40,Topic-41,Topic-42,Topic-43,Topic-44,Topic-45,Topic-46,Topic-47,Topic-48,Topic-49
2021-01-26,0.044463934,0.012114415,0,0.010624725,0.009914638,0.002999911,0.021119433,0.010710468,0.010452213,0.005483145,0.040792316,0.171911858,0.007057988,0.004043328,0.010236347,0.018461711,0.019516621,0.009992683,0.01495132,0.017693466,0.01829722,0.017370017,0.015154123,0.010645814,0.041304943,0.026591014,0.021506345,0.005329852,0.011733643,0.004211884,0.01759565,0.003618128,0.01814897,0.008937863,0.004533686,0.002533641,0.024965729,0,0.031411035,0.012559871,0.010883908,0.01804457,0.004977293,0.029779968,0.019824605,0.006859184,0.007177807,0.00622521,0.005458496,0.036319544
2021-01-27,0.021168923,0.018432538,0,0.002306435,0.00213807,0.005379106,0.009440612,0.01371594,0.010996619,0.015258562,0.016040391,0.163666394,0.023352927,0.013186945,0.012649044,0.029410143,0.026575032,0.012392855,0.030273234,0.005370648,0.036419999,0.015953526,0.020368523,0.008297622,0.042534878,0.019877852,0.016396149,0.006578765,0.013690254,0.007251215,0.019426493,0.004330928,0.009025459,0.020257812,0.007169105,0,0.025784705,0,0.002694071,0.005359037,0.008668438,0.018504297,0.004505461,0.025144839,0.031327666,0.02634087,0.003182155,0.002294269,0.003466864,0.038558778
2021-01-28,0.008741465,0.006505339,0.009722302,0.002022138,0.006497115,0.008793631,0.013838989,0.012987873,0.002618764,0.01182872,0.020919072,0.159461603,0.018968013,0.013824459,0.01384535,0.029791605,0.01133737,0.00452554,0.007354217,0.005963783,0.016193028,0.017886336,0.013542015,0.001983493,0.051705206,0.02951647,0.016793308,0.015960514,0.016846934,0.004875881,0.013292386,0.006926753,0.011120899,0.010872252,0.021451251,0.00930194,0.009567393,0.008841449,0.013335267,0.010296375,0.048963138,0.026515238,0.011993692,0.040021151,0.014660713,0.013423604,0.013886781,0.007834555,0.026658498,0.001974221
2021-01-29,0.013800786,0.021361858,0.004235132,0.004006221,0,0.0077026,0.003294996,0.010713702,0.002921292,0.003133564,0.00909035,0.165696824,0.003979505,0.004684364,0.012965952,0.028373844,0.004715435,0.007472618,0.001999864,0.027738858,0.029788647,0.017921982,0.00402451,0.001994066,0.065591765,0.019167357,0.040764705,0.018618139,0.007911727,0.024247074,0.028184589,0.006555718,0.009753766,0.014382502,0.039856325,0,0.010621528,0.004677227,0.01020671,0.002861599,0.027867575,0.031721797,0.019725601,0.022794475,0.024040601,0,0.001796905,0.0119657,0.027917441,0.018697182
2021-01-30,0.022386177,0.01445126,0,0.024246734,0.021195134,0.003630719,0.027779294,0.014370274,0.008035606,0,0.027032995,0.078763759,0.021618006,0.006249123,0.004742511,0.039149925,0.018185983,0.006233212,0.006450209,0.008935831,0.031316497,0.008689955,0.025557702,0.002820969,0.053130697,0.013846906,0.078900423,0.023552376,0.014975179,0.014133682,0.003267471,0.011603028,0.008476386,0.028071024,0.024520077,0.018871722,0.024885332,0.004050669,0.012400122,0.003318669,0.003154931,0.015290026,0.004051082,0.00419768,0.028713345,0.016145213,0.015870876,0.013544038,0.003926604,0.012983087
2021-01-31,0,0.020250095,0,0.004571435,0.020817809,0.005176443,0.034769765,0.015419211,0.003820925,0,0.018566539,0.057981283,0.012821998,0.048942472,0.006636054,0.031043462,0.010282766,0.011262492,0.005173156,0.006611605,0.023348681,0.002455497,0.011771344,0.01390775,0.057903966,0.025028467,0.06382516,0.0249744,0.013787632,0.017599056,0.017154048,0,0.007409003,0.040870837,0.018850458,0.012880202,0.020588833,0.00373908,0.018354892,0.00388825,0.038547161,0.009425438,0.008645056,0.007815684,0.016820893,0.025726017,0.013364826,0.040748011,0,0.005944128
2021-02-01,0.014224294,0.007009876,0.011936455,0.003991194,0.020249794,0.002370932,0.01334981,0.002067383,0.024718177,0,0.021204301,0.223260417,0.017294957,0.020207715,0.012111999,0.018745362,0.020974457,0.009820254,0.009139672,0.004616309,0.011316979,0.00221059,0,0.013328143,0.039646658,0,0.01724016,0.019179812,0.008790158,0.007818478,0.00988863,0.002085493,0.014239319,0.01165255,0.006932873,0.006621338,0.036676754,0.011710321,0.045544637,0.019780064,0.036708443,0.022071191,0.004763134,0,0.01766148,0.016071614,0.012922865,0.01801186,0.002749198,0.01457928
2021-02-02,0.00674795,0.016968863,0.014244932,0.01307445,0.001993746,0.010099208,0.019243737,0.007747685,0.00368917,0.010663964,0.018213065,0.159688161,0.006283376,0.00583281,0.016847747,0.023237048,0.016724958,0.007095385,0.011206365,0.008222017,0.014267584,0.015107497,0.0095712,0.013821902,0.041803138,0.011533099,0.041576538,0,0.024367141,0.002676653,0.012074433,0.009317618,0.009325516,0.011890304,0.002956463,0.017096044,0.094332733,0.012253651,0.03605031,0.008693609,0.03638569,0.012223999,0.002009749,0.006676101,0.013074632,0.008949536,0.007943799,0.015515025,0.004193164,0.008455462
2021-02-03,0.006928513,0.022545043,0.009407914,0.033622973,0.01018759,0.008980696,0,0.003914005,0.00833968,0.007741611,0.020052923,0.126942062,0.009431935,0.004470538,0.033249295,0.022925174,0.014348291,0.007232628,0.006021248,0.001935333,0.005217112,0.021148151,0.009739522,0.019543569,0.062105072,0.010243033,0.03106451,0.015983201,0.010032092,0.008853365,0.008762019,0.020677421,0.016279083,0.00457596,0.026613495,0.004709801,0.10100866,0.002993149,0.018528004,0.006525042,0.030790701,0.010955142,0.003035122,0.01698814,0.017303026,0.014053925,0.015691139,0.002227697,0,0.007502437
2021-02-04,0.010139613,0.024451796,0.009328244,0.018569612,0.014430142,0.008488365,0.001423717,0.005616208,0.011732138,0.006798028,0.016478008,0.117637781,0.021917474,0.009497298,0.020204348,0.045619134,0.005630793,0.001673554,0.001852695,0.002177212,0.012362603,0.029764637,0.010184228,0.010353825,0.037479837,0.011997144,0.057553759,0.021430954,0.01895598,0.002663091,0.008176579,0.010045382,0.00875837,0.015579067,0.020527378,0.005821989,0.031314427,0.005916213,0.01397132,0.006959982,0.024657852,0.04295401,0.007976664,0.02861566,0.002562093,0.046119492,0.022154255,0.006789276,0,0.0142525
