Date,"polarity_title_range(0,0.2]","polarity_title_range(0.2,0.4]","polarity_title_range(0.4,0.6]","polarity_title_range(0.6,0.8]","polarity_title_range(0.8,1]",polarity_title_max,polarity_title_min,polarity_title_mean,polarity_title_std,"subject_title_range(0,0.2]","subject_title_range(0.2,0.4]","subject_title_range(0.4,0.6]","subject_title_range(0.6,0.8]","subject_title_range(0.8,1]",subject_title_max,subject_title_min,subject_title_mean,subject_title_std
2016-06-19,0.043478260869565216,0.0,0.8260869565217391,0.08695652173913043,0.043478260869565216,0.9,0.15000000000000008,0.5233695652173913,0.13057479721594129,0.6521739130434783,0.13043478260869565,0.08695652173913043,0.08695652173913043,0.043478260869565216,0.95,0.0,0.19492753623188405,0.29812904731635076
2016-06-20,0.0,0.0967741935483871,0.8387096774193549,0.06451612903225806,0.0,0.6666666666666666,0.4,0.508088954056696,0.05448874264770715,0.8064516129032258,0.0967741935483871,0.03225806451612903,0.03225806451612903,0.03225806451612903,1.0,0.0,0.10087976539589442,0.23483016357128897
2016-06-21,0.0,0.09523809523809523,0.8095238095238095,0.023809523809523808,0.07142857142857142,0.95,0.25,0.5256313131313132,0.1320479851448793,0.7142857142857143,0.11904761904761904,0.023809523809523808,0.07142857142857142,0.07142857142857142,1.0,0.0,0.18115079365079365,0.30929075437945475
2016-06-22,0.0,0.06666666666666667,0.9,0.03333333333333333,0.0,0.65,0.25,0.4975,0.06100805486671977,0.8666666666666667,0.03333333333333333,0.0,0.0,0.1,1.0,0.0,0.12777777777777777,0.2976386419384554
2016-06-23,0.0,0.05714285714285714,0.8,0.11428571428571428,0.02857142857142857,0.9,0.3,0.5245670995670996,0.10517411634091382,0.8,0.02857142857142857,0.14285714285714285,0.02857142857142857,0.0,0.75,0.0,0.12417748917748916,0.224593414444534
2016-06-24,0.0,0.0,0.8787878787878788,0.06060606060606061,0.06060606060606061,0.9,0.475,0.5437289562289562,0.10595197145581389,0.696969696969697,0.09090909090909091,0.15151515151515152,0.030303030303030304,0.030303030303030304,1.0,0.0,0.16479185797367615,0.26565102233265026
2016-06-25,0.0,0.13793103448275862,0.8275862068965517,0.034482758620689655,0.0,0.65,0.35,0.4948798328108673,0.06025726715481262,0.7241379310344828,0.13793103448275862,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.9666666666666667,0.0,0.1725705329153605,0.25773179155597864
2016-06-26,0.0,0.03571428571428571,0.9285714285714286,0.0,0.03571428571428571,0.9,0.4,0.5170353084415584,0.08118988094734379,0.7857142857142857,0.07142857142857142,0.10714285714285714,0.03571428571428571,0.0,0.65,0.0,0.10551948051948053,0.20182954567627798
2016-06-27,0.05263157894736842,0.05263157894736842,0.7631578947368421,0.10526315789473684,0.02631578947368421,0.9,0.09999999999999998,0.5070175438596491,0.14117596940892269,0.7105263157894737,0.02631578947368421,0.13157894736842105,0.07894736842105263,0.05263157894736842,1.0,0.0,0.19605263157894737,0.3146911878359423
2016-06-28,0.07142857142857142,0.11904761904761904,0.7380952380952381,0.047619047619047616,0.023809523809523808,0.9,0.0,0.4721590909090909,0.15048702473296907,0.6666666666666666,0.07142857142857142,0.09523809523809523,0.0,0.16666666666666666,1.0,0.0,0.2407828282828283,0.3653155488022917
2016-06-29,0.03333333333333333,0.06666666666666667,0.8333333333333334,0.03333333333333333,0.03333333333333333,0.9,0.2,0.49513888888888885,0.11402008026529233,0.7666666666666667,0.1,0.0,0.06666666666666667,0.06666666666666667,1.0,0.0,0.15777777777777777,0.28616681003796585
2016-06-30,0.030303030303030304,0.09090909090909091,0.7878787878787878,0.06060606060606061,0.030303030303030304,0.9,0.2,0.4990989439853076,0.10697382972079594,0.7878787878787878,0.030303030303030304,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.9,0.0,0.12804178145087236,0.254502408963774
2016-07-01,0.0,0.11904761904761904,0.8095238095238095,0.047619047619047616,0.023809523809523808,0.85,0.25,0.500801381158524,0.09071811389264373,0.7142857142857143,0.11904761904761904,0.07142857142857142,0.07142857142857142,0.023809523809523808,1.0,0.0,0.1545016491445063,0.2633758829621541
2016-07-02,0.0,0.12121212121212122,0.7575757575757576,0.06060606060606061,0.06060606060606061,0.8500000000000001,0.25,0.5098484848484848,0.11557252085057926,0.7878787878787878,0.0,0.06060606060606061,0.09090909090909091,0.06060606060606061,1.0,0.0,0.16464646464646465,0.29811350070291487
2016-07-03,0.0,0.09523809523809523,0.8095238095238095,0.047619047619047616,0.047619047619047616,0.9,0.35,0.5144712430426717,0.11041918871439133,0.7142857142857143,0.19047619047619047,0.09523809523809523,0.0,0.0,0.6,0.0,0.1352504638218924,0.19926085617405906
2016-07-04,0.0,0.09523809523809523,0.6666666666666666,0.19047619047619047,0.047619047619047616,0.9,0.25,0.5321428571428571,0.1436451480956756,0.6190476190476191,0.19047619047619047,0.09523809523809523,0.0,0.09523809523809523,1.0,0.0,0.23095238095238094,0.3222872129313349
2016-07-05,0.0,0.075,0.725,0.125,0.075,1.0,0.25,0.5395535714285714,0.1429564387054565,0.725,0.075,0.05,0.025,0.125,1.0,0.0,0.1906547619047619,0.3290587543108257
2016-07-06,0.02631578947368421,0.10526315789473684,0.7631578947368421,0.10526315789473684,0.0,0.75,0.0,0.48867291334396595,0.11421514761578515,0.6578947368421053,0.10526315789473684,0.10526315789473684,0.0,0.13157894736842105,1.0,0.0,0.21744417862838916,0.33398447713476537
2016-07-07,0.0,0.10344827586206896,0.6551724137931034,0.20689655172413793,0.034482758620689655,0.9,0.35,0.5359195402298851,0.1195457558404463,0.6206896551724138,0.13793103448275862,0.10344827586206896,0.06896551724137931,0.06896551724137931,1.0,0.0,0.22586206896551725,0.32029829248465
2016-07-08,0.0,0.07894736842105263,0.8157894736842105,0.07894736842105263,0.02631578947368421,0.9,0.25,0.5089901326743431,0.10545555342752912,0.7105263157894737,0.05263157894736842,0.10526315789473684,0.02631578947368421,0.10526315789473684,1.0,0.0,0.19317524580682474,0.3276031773444842
2016-07-09,0.023809523809523808,0.09523809523809523,0.7142857142857143,0.11904761904761904,0.047619047619047616,0.9,0.1527777777777778,0.5186177248677248,0.13401581890699021,0.6666666666666666,0.07142857142857142,0.14285714285714285,0.0,0.11904761904761904,1.0,0.0,0.22083333333333335,0.3283429799251458
2016-07-10,0.034482758620689655,0.0,0.6896551724137931,0.27586206896551724,0.0,0.75,0.125,0.5355654761904762,0.11931749543956462,0.7241379310344828,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.10344827586206896,1.0,0.0,0.21994047619047621,0.31563268243496023
2016-07-11,0.023809523809523808,0.023809523809523808,0.6666666666666666,0.21428571428571427,0.07142857142857142,1.0,0.2,0.5630952380952381,0.14861764632983337,0.6190476190476191,0.16666666666666666,0.07142857142857142,0.07142857142857142,0.07142857142857142,1.0,0.0,0.21964285714285714,0.3066550757164152
2016-07-12,0.0,0.15789473684210525,0.7894736842105263,0.05263157894736842,0.0,0.625,0.35,0.48552631578947364,0.05609750283712638,0.7894736842105263,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.8500000000000001,0.0,0.11973684210526318,0.2688167161851822
2016-07-13,0.034482758620689655,0.06896551724137931,0.7931034482758621,0.10344827586206896,0.0,0.75,0.09999999999999998,0.48931743543812506,0.11071572666347376,0.6551724137931034,0.06896551724137931,0.10344827586206896,0.0,0.1724137931034483,1.0,0.0,0.24765263472160023,0.37794048369339983
2016-07-14,0.0,0.0625,0.8125,0.09375,0.03125,0.85,0.3,0.5210759943181819,0.09762890596251697,0.6875,0.15625,0.125,0.03125,0.0,0.6000000000000001,0.0,0.15326704545454545,0.20609361595720452
2016-07-15,0.02857142857142857,0.05714285714285714,0.5428571428571428,0.34285714285714286,0.02857142857142857,0.9,0.0,0.5689186408829267,0.1696828135395697,0.42857142857142855,0.08571428571428572,0.17142857142857143,0.11428571428571428,0.2,1.0,0.0,0.4011859331145045,0.38251020086353854
2016-07-16,0.0,0.0,0.6976744186046512,0.3023255813953488,0.0,0.8,0.5,0.5772609819121447,0.11326083940188543,0.6046511627906976,0.046511627906976744,0.11627906976744186,0.046511627906976744,0.18604651162790697,1.0,0.0,0.3092377260981912,0.39725463504426484
2016-07-17,0.0,0.1111111111111111,0.6388888888888888,0.2222222222222222,0.027777777777777776,0.9,0.3,0.5462767556517556,0.13327105598292716,0.6111111111111112,0.08333333333333333,0.1388888888888889,0.05555555555555555,0.1111111111111111,1.0,0.0,0.2683110870610871,0.3463327541255229
2016-07-18,0.025,0.075,0.725,0.175,0.0,0.8,0.15000000000000002,0.52015625,0.1325114790860231,0.65,0.075,0.1,0.075,0.1,1.0,0.0,0.25125000000000003,0.3357142532408474
2016-07-19,0.07692307692307693,0.038461538461538464,0.7692307692307693,0.11538461538461539,0.0,0.7375,0.09999999999999998,0.48773518148518147,0.13249164302401367,0.6538461538461539,0.07692307692307693,0.11538461538461539,0.038461538461538464,0.11538461538461539,1.0,0.0,0.2319097569097569,0.3406265230269293
2016-07-20,0.0,0.06382978723404255,0.8297872340425532,0.0851063829787234,0.02127659574468085,0.9,0.4,0.5228038362346873,0.08678973878356729,0.7021276595744681,0.10638297872340426,0.0851063829787234,0.06382978723404255,0.0425531914893617,1.0,0.0,0.16783526756931014,0.27454426060333764
2016-07-21,0.0,0.08571428571428572,0.8857142857142857,0.02857142857142857,0.0,0.75,0.25,0.4990151515151515,0.0700434688583372,0.7142857142857143,0.14285714285714285,0.11428571428571428,0.0,0.02857142857142857,0.9,0.0,0.14347402597402598,0.22819055027439275
2016-07-22,0.0,0.043478260869565216,0.8260869565217391,0.13043478260869565,0.0,0.8,0.4,0.5222037925842273,0.08570965459636914,0.6304347826086957,0.17391304347826086,0.15217391304347827,0.0,0.043478260869565216,1.0,0.0,0.1928406738189347,0.25663348633685745
2016-07-23,0.0,0.10344827586206896,0.7241379310344828,0.13793103448275862,0.034482758620689655,0.9,0.2833333333333333,0.5279258098223616,0.1068845017129629,0.6206896551724138,0.2413793103448276,0.13793103448275862,0.0,0.0,0.6,0.0,0.174294670846395,0.19247429333331564
2016-07-24,0.0,0.13636363636363635,0.7272727272727273,0.13636363636363635,0.0,0.75,0.25,0.5109848484848485,0.10817712680964846,0.6818181818181818,0.09090909090909091,0.13636363636363635,0.0,0.09090909090909091,1.0,0.0,0.22651515151515153,0.3088063335026528
2016-07-25,0.0,0.05714285714285714,0.7714285714285715,0.14285714285714285,0.02857142857142857,1.0,0.3,0.5351428571428571,0.11765781463437869,0.5714285714285714,0.17142857142857143,0.08571428571428572,0.02857142857142857,0.14285714285714285,1.0,0.0,0.28828571428571426,0.3585164798069733
2016-07-26,0.0,0.058823529411764705,0.8235294117647058,0.11764705882352941,0.0,0.75,0.25,0.5065383044243339,0.07607525936731076,0.7941176470588235,0.08823529411764706,0.058823529411764705,0.0,0.058823529411764705,1.0,0.0,0.1219881221719457,0.2586448368902075
2016-07-27,0.0,0.10344827586206896,0.8275862068965517,0.06896551724137931,0.0,0.8,0.3375,0.5115756370066715,0.08263723330311214,0.7931034482758621,0.13793103448275862,0.034482758620689655,0.0,0.034482758620689655,0.9,0.0,0.1081685555823487,0.2128712159684267
2016-07-28,0.0,0.047619047619047616,0.9047619047619048,0.047619047619047616,0.0,0.75,0.25,0.5008558802308802,0.08519832370700174,0.6666666666666666,0.14285714285714285,0.09523809523809523,0.09523809523809523,0.0,0.8,0.0,0.1656132756132756,0.2574723075509782
2016-07-29,0.0,0.1111111111111111,0.8888888888888888,0.0,0.0,0.5681818181818181,0.25,0.4881313131313132,0.06828225915375608,0.7777777777777778,0.1111111111111111,0.1111111111111111,0.0,0.0,0.45454545454545453,0.0,0.0893939393939394,0.17479065887163356
2016-07-30,0.0,0.07407407407407407,0.8148148148148148,0.1111111111111111,0.0,0.7892857142857144,0.3,0.5171095879429213,0.0859323165629829,0.5925925925925926,0.1111111111111111,0.2222222222222222,0.037037037037037035,0.037037037037037035,1.0,0.0,0.20426086259419593,0.2814028676529866
2016-07-31,0.0,0.08823529411764706,0.7352941176470589,0.17647058823529413,0.0,0.7714285714285715,0.3,0.5216084160937102,0.09887457317092736,0.7647058823529411,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.029411764705882353,0.9,0.0,0.1380920550038197,0.24199776384526586
2016-08-01,0.0,0.045454545454545456,0.8181818181818182,0.13636363636363635,0.0,0.6333333333333333,0.3,0.5151730371900827,0.06894120220051268,0.8181818181818182,0.13636363636363635,0.045454545454545456,0.0,0.0,0.45454545454545453,0.0,0.10702479338842975,0.1526927867213773
2016-08-02,0.05405405405405406,0.16216216216216217,0.6756756756756757,0.08108108108108109,0.02702702702702703,0.9,0.09999999999999998,0.47946099508599505,0.1464965620292324,0.6756756756756757,0.08108108108108109,0.08108108108108109,0.0,0.16216216216216217,1.0,0.0,0.23542690417690418,0.33139159090681264
2016-08-03,0.06060606060606061,0.06060606060606061,0.7878787878787878,0.06060606060606061,0.030303030303030304,0.9,0.0,0.49012237762237765,0.13845303975471662,0.6666666666666666,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.12121212121212122,1.0,0.0,0.22768712768712768,0.34745223738357806
2016-08-04,0.0,0.10256410256410256,0.7948717948717948,0.07692307692307693,0.02564102564102564,0.9,0.22499999999999998,0.5007905982905984,0.1197171827901086,0.6666666666666666,0.1282051282051282,0.10256410256410256,0.05128205128205128,0.05128205128205128,1.0,0.0,0.18495726495726494,0.28809147467024887
2016-08-05,0.0,0.019230769230769232,0.8653846153846154,0.057692307692307696,0.057692307692307696,1.0,0.25,0.5324076964701965,0.11994077918532464,0.7115384615384616,0.07692307692307693,0.17307692307692307,0.038461538461538464,0.0,0.75,0.0,0.14891150516150514,0.23210546719058017
2016-08-06,0.02857142857142857,0.02857142857142857,0.7714285714285715,0.17142857142857143,0.0,0.75,0.09999999999999998,0.5159047619047619,0.11108080352292134,0.6571428571428571,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.08571428571428572,1.0,0.0,0.20961904761904762,0.32452053262791475
2016-08-07,0.0,0.08823529411764706,0.7352941176470589,0.17647058823529413,0.0,0.725,0.25,0.5075980392156862,0.09895003600640302,0.7352941176470589,0.14705882352941177,0.0,0.08823529411764706,0.029411764705882353,1.0,0.0,0.1627450980392157,0.2673620612139826
2016-08-08,0.023809523809523808,0.14285714285714285,0.7380952380952381,0.09523809523809523,0.0,0.6785714285714286,0.09999999999999998,0.4777816429602144,0.10597173701026655,0.6190476190476191,0.11904761904761904,0.09523809523809523,0.07142857142857142,0.09523809523809523,1.0,0.0,0.2487786023500309,0.3300744239335241
2016-08-09,0.0,0.1951219512195122,0.6829268292682927,0.12195121951219512,0.0,0.7,0.25,0.48484320557491295,0.10472808720622924,0.6341463414634146,0.12195121951219512,0.07317073170731707,0.07317073170731707,0.0975609756097561,1.0,0.0,0.24472996515679443,0.35037085452877553
2016-08-10,0.0,0.05,0.9,0.05,0.0,0.7,0.4,0.502172619047619,0.053573264727653,0.8,0.15,0.05,0.0,0.0,0.6,0.0,0.08529761904761904,0.17529035593924874
2016-08-11,0.0,0.05714285714285714,0.8285714285714286,0.05714285714285714,0.05714285714285714,0.9,0.35,0.5278571428571429,0.1056259133298266,0.8285714285714286,0.11428571428571428,0.0,0.0,0.05714285714285714,0.9,0.0,0.10523809523809524,0.22998371029879724
2016-08-12,0.0,0.029411764705882353,0.9117647058823529,0.0,0.058823529411764705,1.0,0.25,0.5293597742127154,0.1190286339594851,0.7647058823529411,0.08823529411764706,0.11764705882352941,0.029411764705882353,0.0,0.75,0.0,0.11561200237670827,0.2021946510206266
2016-08-13,0.03125,0.03125,0.75,0.125,0.0625,0.9,0.125,0.5348563762626263,0.13835090100262437,0.65625,0.1875,0.09375,0.03125,0.03125,1.0,0.0,0.19258996212121213,0.26235049882626366
2016-08-14,0.0,0.0,0.7560975609756098,0.14634146341463414,0.0975609756097561,0.9,0.45,0.5727827050997782,0.13715617127643973,0.6829268292682927,0.17073170731707318,0.07317073170731707,0.024390243902439025,0.04878048780487805,1.0,0.0,0.18989283074648927,0.2669870777455036
2016-08-15,0.0,0.07142857142857142,0.8571428571428571,0.0,0.07142857142857142,1.0,0.25,0.5235660173160174,0.13222944013284083,0.75,0.0,0.10714285714285714,0.03571428571428571,0.10714285714285714,1.0,0.0,0.2043290043290043,0.3324272744234746
2016-08-16,0.041666666666666664,0.125,0.6666666666666666,0.16666666666666666,0.0,0.7,0.2,0.49331597222222223,0.10872105083943975,0.5833333333333334,0.08333333333333333,0.125,0.08333333333333333,0.125,1.0,0.0,0.28544146825396827,0.35046508844734664
2016-08-17,0.043478260869565216,0.08695652173913043,0.8260869565217391,0.043478260869565216,0.0,0.75,0.0,0.47282608695652173,0.13032150878567172,0.6956521739130435,0.0,0.13043478260869565,0.043478260869565216,0.13043478260869565,1.0,0.0,0.2326086956521739,0.38007436343317136
2016-08-18,0.02631578947368421,0.05263157894736842,0.8157894736842105,0.07894736842105263,0.02631578947368421,0.9,0.0,0.5111842105263158,0.13565374348809128,0.631578947368421,0.05263157894736842,0.15789473684210525,0.05263157894736842,0.10526315789473684,1.0,0.0,0.25065789473684214,0.3510835949053505
2016-08-19,0.0,0.0625,0.71875,0.1875,0.03125,0.9,0.35,0.5419093276515151,0.11208339542306825,0.65625,0.1875,0.0625,0.03125,0.0625,0.9,0.0,0.19910037878787878,0.27447836056060454
2016-08-20,0.043478260869565216,0.043478260869565216,0.6086956521739131,0.21739130434782608,0.08695652173913043,1.0,0.2,0.5513010540184453,0.17499235349377748,0.4782608695652174,0.13043478260869565,0.13043478260869565,0.08695652173913043,0.17391304347826086,1.0,0.0,0.3333717610891524,0.3546948008253302
2016-08-21,0.034482758620689655,0.034482758620689655,0.7241379310344828,0.10344827586206896,0.10344827586206896,1.0,0.2,0.5431034482758621,0.1606552642033748,0.5517241379310345,0.13793103448275862,0.13793103448275862,0.034482758620689655,0.13793103448275862,1.0,0.0,0.2820402298850575,0.34947009107205945
2016-08-22,0.02857142857142857,0.05714285714285714,0.7428571428571429,0.17142857142857143,0.0,0.75,0.2,0.5126623376623376,0.10338563481151977,0.7142857142857143,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.08571428571428572,1.0,0.0,0.18203463203463202,0.3307694181621023
2016-08-23,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.625,0.4166666666666667,0.5006657483930211,0.037505418593505306,0.7727272727272727,0.09090909090909091,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.85,0.0,0.12775482093663912,0.25651056649845183
2016-08-24,0.03125,0.03125,0.84375,0.09375,0.0,0.7,0.16666666666666669,0.5005208333333333,0.08610803989204596,0.8125,0.09375,0.0,0.0,0.09375,1.0,0.0,0.12734375,0.28997770875117385
2016-08-25,0.0,0.05555555555555555,0.9444444444444444,0.0,0.0,0.5,0.3,0.48888888888888893,0.047140452079103175,0.8888888888888888,0.1111111111111111,0.0,0.0,0.0,0.4,0.0,0.044444444444444446,0.12935233335271093
2016-08-26,0.03225806451612903,0.12903225806451613,0.6774193548387096,0.12903225806451613,0.03225806451612903,0.9,0.09999999999999998,0.5084677419354838,0.1438978059400518,0.6774193548387096,0.03225806451612903,0.06451612903225806,0.12903225806451613,0.0967741935483871,1.0,0.0,0.23691756272401435,0.3499251783254887
2016-08-27,0.0,0.0,0.8,0.13333333333333333,0.06666666666666667,0.9,0.5,0.5516666666666666,0.11894876848378688,0.6666666666666666,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,1.0,0.0,0.19833333333333333,0.3097970405752875
2016-08-28,0.0,0.25,0.5,0.25,0.0,0.65,0.3055555555555556,0.48680555555555555,0.14104575258045754,0.75,0.0,0.0,0.0,0.25,0.8333333333333334,0.0,0.24166666666666667,0.39662931663558965
2016-08-29,0.0,0.15789473684210525,0.8421052631578947,0.0,0.0,0.5,0.3,0.4789473684210526,0.05353033790313108,0.8947368421052632,0.10526315789473684,0.0,0.0,0.0,0.4,0.0,0.042105263157894736,0.12612070705692233
2016-08-30,0.0,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.0,0.6555555555555556,0.25,0.49031635802469137,0.07243062583593289,0.75,0.08333333333333333,0.1388888888888889,0.0,0.027777777777777776,1.0,0.0,0.1339506172839506,0.2374449821274961
2016-08-31,0.05555555555555555,0.0,0.8888888888888888,0.05555555555555555,0.0,0.75,0.09999999999999998,0.48750000000000004,0.10568653110563739,0.7222222222222222,0.08333333333333333,0.1111111111111111,0.0,0.08333333333333333,1.0,0.0,0.16805555555555554,0.29432799434299184
2016-09-01,0.0,0.11764705882352941,0.7352941176470589,0.11764705882352941,0.029411764705882353,0.85,0.4,0.5177043544690604,0.08569767385336031,0.7058823529411765,0.029411764705882353,0.11764705882352941,0.11764705882352941,0.029411764705882353,1.0,0.0,0.1941319709702063,0.28970759095914855
2016-09-02,0.0,0.041666666666666664,0.8333333333333334,0.08333333333333333,0.041666666666666664,0.85,0.4,0.5332476551226552,0.09377426014629207,0.75,0.08333333333333333,0.125,0.041666666666666664,0.0,0.6000000000000001,0.0,0.10951479076479076,0.1947778017752934
2016-09-03,0.0,0.07692307692307693,0.8461538461538461,0.07692307692307693,0.0,0.7083333333333334,0.4,0.5030448717948718,0.06268924340998411,0.7692307692307693,0.11538461538461539,0.11538461538461539,0.0,0.0,0.5833333333333334,0.0,0.10384615384615385,0.19045604289049028
2016-09-04,0.041666666666666664,0.041666666666666664,0.75,0.16666666666666666,0.0,0.775,0.09999999999999998,0.515625,0.12657969220321585,0.7083333333333334,0.16666666666666666,0.0,0.041666666666666664,0.08333333333333333,0.95,0.0,0.165625,0.2907627037280178
2016-09-05,0.0,0.10344827586206896,0.7931034482758621,0.10344827586206896,0.0,0.8,0.25,0.5031609195402299,0.1104287682744687,0.6896551724137931,0.1724137931034483,0.034482758620689655,0.034482758620689655,0.06896551724137931,1.0,0.0,0.1724137931034483,0.2922621764836423
2016-09-06,0.05555555555555555,0.027777777777777776,0.8055555555555556,0.08333333333333333,0.027777777777777776,0.9,0.0,0.5046682098765432,0.14600770103998817,0.6944444444444444,0.08333333333333333,0.05555555555555555,0.08333333333333333,0.08333333333333333,1.0,0.0,0.21010802469135803,0.31988903001602503
