Date,"polarity_body_range(0,0.2]","polarity_body_range(0.2,0.4]","polarity_body_range(0.4,0.6]","polarity_body_range(0.6,0.8]","polarity_body_range(0.8,1]",polarity_body_max,polarity_body_min,polarity_body_mean,polarity_body_std,"subject_body_range(0,0.2]","subject_body_range(0.2,0.4]","subject_body_range(0.4,0.6]","subject_body_range(0.6,0.8]","subject_body_range(0.8,1]",subject_body_max,subject_body_min,subject_body_mean,subject_body_std
2016-06-18,0.0,0.0,0.8918918918918919,0.08108108108108109,0.02702702702702703,0.9166666666666667,0.45,0.5364751800045668,0.08553354429692644,0.21621621621621623,0.4864864864864865,0.2702702702702703,0.02702702702702703,0.0,0.7000000000000001,0.0,0.3192329665296017,0.15375602025784657
2016-06-19,0.0,0.043478260869565216,0.8695652173913043,0.08695652173913043,0.0,0.6764520202020202,0.275,0.5272503676748319,0.07495046543592694,0.043478260869565216,0.6521739130434783,0.30434782608695654,0.0,0.0,0.4668560606060606,0.12254901960784315,0.34890911681787923,0.08213769151511047
2016-06-20,0.0,0.0,0.8709677419354839,0.12903225806451613,0.0,0.64375,0.47330827067669173,0.549820119053806,0.04071543872964519,0.03225806451612903,0.45161290322580644,0.5161290322580645,0.0,0.0,0.5768225108225106,0.18348214285714284,0.4040069973253111,0.08328871622572176
2016-06-21,0.0,0.023809523809523808,0.8333333333333334,0.14285714285714285,0.0,0.6928746928746929,0.4,0.5353437535350329,0.059726970787585106,0.11904761904761904,0.40476190476190477,0.47619047619047616,0.0,0.0,0.5750000000000001,0.0,0.3800636192130907,0.12438137817512597
2016-06-22,0.0,0.0,1.0,0.0,0.0,0.5904532967032967,0.44,0.524727068085915,0.037945217944131845,0.06666666666666667,0.5666666666666667,0.36666666666666664,0.0,0.0,0.575,0.0,0.36899547424451373,0.12773855224201527
2016-06-23,0.0,0.0,0.9428571428571428,0.05714285714285714,0.0,0.6057799869746773,0.42,0.5346018534653595,0.04858381888449867,0.02857142857142857,0.5714285714285714,0.4,0.0,0.0,0.5216904761904761,0.16818181818181818,0.37631387691726637,0.08932460264584788
2016-06-24,0.0,0.0,0.9393939393939394,0.06060606060606061,0.0,0.6393668831168831,0.4666666666666667,0.5409308675396662,0.0406638426857521,0.09090909090909091,0.30303030303030304,0.6060606060606061,0.0,0.0,0.5562499999999999,0.0,0.3997634911549184,0.12231412398672241
2016-06-25,0.0,0.034482758620689655,0.9310344827586207,0.034482758620689655,0.0,0.6126598233416415,0.39242424242424245,0.5184698485921624,0.04872575172717043,0.10344827586206896,0.4482758620689655,0.41379310344827586,0.034482758620689655,0.0,0.6518518518518519,0.07777777777777778,0.37280160494706277,0.12473131637790089
2016-06-26,0.0,0.03571428571428571,0.9285714285714286,0.03571428571428571,0.0,0.6513986013986014,0.36111111111111116,0.5132037998362373,0.05778247222641353,0.14285714285714285,0.7142857142857143,0.14285714285714285,0.0,0.0,0.5142131398013752,0.0,0.31816804394317044,0.11023982073923835
2016-06-27,0.0,0.05263157894736842,0.8421052631578947,0.10526315789473684,0.0,0.6333333333333333,0.3,0.5356595614976627,0.0638733950916331,0.05263157894736842,0.3684210526315789,0.5526315789473685,0.02631578947368421,0.0,0.7999999999999999,0.0,0.4011571255544164,0.11953197708580901
2016-06-28,0.023809523809523808,0.023809523809523808,0.9523809523809523,0.0,0.0,0.6,0.2,0.5250479704573727,0.07055294728863494,0.07142857142857142,0.38095238095238093,0.5238095238095238,0.023809523809523808,0.0,0.7,0.13333333333333333,0.39281836830217015,0.10619196399022414
2016-06-29,0.0,0.0,0.9666666666666667,0.03333333333333333,0.0,0.7,0.4231754658385093,0.5348282651065541,0.048464540493748376,0.06666666666666667,0.5333333333333333,0.36666666666666664,0.0,0.03333333333333333,1.0,0.05833333333333334,0.38356019313836587,0.15001980839413553
2016-06-30,0.0,0.030303030303030304,0.9393939393939394,0.030303030303030304,0.0,0.6180175479282622,0.375,0.5186988162969275,0.0508816243235439,0.12121212121212122,0.48484848484848486,0.36363636363636365,0.030303030303030304,0.0,0.65,0.0,0.3476358510585185,0.14712087342193617
2016-07-01,0.0,0.0,0.9761904761904762,0.023809523809523808,0.0,0.6589929214929215,0.4713414634146341,0.5428779102731278,0.040022133272489546,0.11904761904761904,0.4523809523809524,0.38095238095238093,0.047619047619047616,0.0,0.775,0.0,0.36415872236704666,0.1419530354302891
2016-07-02,0.0,0.0,0.8787878787878788,0.12121212121212122,0.0,0.6828125,0.44166666666666665,0.5508134139010333,0.05537146790832514,0.15151515151515152,0.42424242424242425,0.3939393939393939,0.030303030303030304,0.0,0.6799999999999999,0.0,0.3671466470371662,0.12696342920144865
2016-07-03,0.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.6484014249639249,0.41653061224489796,0.5389792991184356,0.044493933678462605,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.5097643097643098,0.22999999999999998,0.399275490236625,0.062340214667106444
2016-07-04,0.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.6193317099567099,0.4275,0.5347879690001032,0.04503023282151678,0.0,0.42857142857142855,0.5238095238095238,0.047619047619047616,0.0,0.6464285714285715,0.2378964059196617,0.4164009944267592,0.09133443449230759
2016-07-05,0.0,0.0,0.875,0.125,0.0,0.696,0.4640151515151515,0.5451202330408959,0.05236595423353768,0.025,0.35,0.575,0.0,0.05,0.8379999999999999,0.1,0.424021467577981,0.12862870074788516
2016-07-06,0.0,0.0,0.9210526315789473,0.05263157894736842,0.02631578947368421,0.8666666666666667,0.47401960784313724,0.5489732745646144,0.0670795361051328,0.07894736842105263,0.5526315789473685,0.3157894736842105,0.05263157894736842,0.0,0.719047619047619,0.0,0.3739789031345935,0.13553001701466605
2016-07-07,0.0,0.034482758620689655,0.9655172413793104,0.0,0.0,0.5908825051759834,0.38557692307692304,0.5185063829492579,0.03982182576659744,0.034482758620689655,0.3793103448275862,0.5862068965517241,0.0,0.0,0.5884303350970017,0.18579545454545457,0.3974919533676688,0.09727971567947497
2016-07-08,0.0,0.02631578947368421,0.8947368421052632,0.07894736842105263,0.0,0.6372874149659864,0.36,0.5234504116165685,0.06266596412949592,0.05263157894736842,0.5,0.39473684210526316,0.05263157894736842,0.0,0.6599999999999999,0.12380952380952381,0.3927661010295367,0.11607343528685166
2016-07-09,0.0,0.0,0.9523809523809523,0.047619047619047616,0.0,0.625,0.4680902777777778,0.5450305351497999,0.03809352058049224,0.11904761904761904,0.42857142857142855,0.42857142857142855,0.023809523809523808,0.0,0.612809829059829,0.05555555555555555,0.36507814326064714,0.12315462030104904
2016-07-10,0.0,0.0,0.7931034482758621,0.20689655172413793,0.0,0.7375,0.4543466255966256,0.5477597667136962,0.0663813027968962,0.10344827586206896,0.41379310344827586,0.41379310344827586,0.06896551724137931,0.0,0.625,0.016666666666666666,0.38836425343718417,0.13171799030231493
2016-07-11,0.0,0.023809523809523808,0.8333333333333334,0.14285714285714285,0.0,0.6875,0.393921568627451,0.5516034180489229,0.05663195280426817,0.07142857142857142,0.30952380952380953,0.5952380952380952,0.023809523809523808,0.0,0.7166666666666667,0.15,0.423099136859318,0.11073628797633775
2016-07-12,0.0,0.10526315789473684,0.8947368421052632,0.0,0.0,0.5815463458110517,0.2975,0.49911863025444225,0.06504183822002835,0.0,0.42105263157894735,0.5789473684210527,0.0,0.0,0.5256210756210754,0.21076555023923446,0.4056674633745491,0.08215757938638112
2016-07-13,0.0,0.034482758620689655,0.9310344827586207,0.034482758620689655,0.0,0.6135897148828183,0.38722222222222225,0.5206754119749918,0.04336158869872393,0.0,0.5172413793103449,0.4827586206896552,0.0,0.0,0.5817787114845938,0.27835858585858586,0.4035218916651633,0.08229209063396657
2016-07-14,0.0,0.0,0.8125,0.1875,0.0,0.6809090909090909,0.4375,0.5574371059532963,0.05145104797434317,0.03125,0.5,0.46875,0.0,0.0,0.5969696969696969,0.125,0.4063983126665712,0.09580781480357901
2016-07-15,0.02857142857142857,0.02857142857142857,0.8285714285714286,0.11428571428571428,0.0,0.6809090909090909,0.0625,0.5303786450127076,0.1000409519983339,0.02857142857142857,0.37142857142857144,0.5428571428571428,0.02857142857142857,0.02857142857142857,1.0,0.1514520202020202,0.43079547016040665,0.13380684742388033
2016-07-16,0.0,0.023255813953488372,0.8372093023255814,0.13953488372093023,0.0,0.7,0.3555555555555555,0.5406026133706499,0.062008612490126146,0.09302325581395349,0.37209302325581395,0.5116279069767442,0.023255813953488372,0.0,0.75,0.0,0.38762782778381477,0.13062934588990283
2016-07-17,0.027777777777777776,0.0,0.9166666666666666,0.05555555555555555,0.0,0.6308505639097743,0.050000000000000044,0.5226187052514825,0.09258233993581637,0.05555555555555555,0.5,0.4166666666666667,0.0,0.027777777777777776,0.95,0.0,0.40081356450810307,0.13615656081237898
2016-07-18,0.0,0.025,0.95,0.025,0.0,0.7375,0.37326388888888895,0.5260653232308944,0.052228003335834994,0.05,0.525,0.4,0.0,0.025,0.825,0.0,0.38399688728801595,0.12319082040144694
2016-07-19,0.0,0.0,0.8846153846153846,0.11538461538461539,0.0,0.7166666666666667,0.4748334998334999,0.5383803090368446,0.058702926173500716,0.038461538461538464,0.46153846153846156,0.5,0.0,0.0,0.5469444444444443,0.17272727272727273,0.38228575732561415,0.08477835086191478
2016-07-20,0.0,0.0,0.9148936170212766,0.0851063829787234,0.0,0.6666666666666666,0.43305785123966944,0.5313392429399553,0.04857197872924227,0.0425531914893617,0.46808510638297873,0.48936170212765956,0.0,0.0,0.5695098039215686,0.1686507936507937,0.37348513446758314,0.0868804731847154
2016-07-21,0.0,0.0,0.9142857142857143,0.08571428571428572,0.0,0.6242,0.4624744897959184,0.5396958887107784,0.038983346926902626,0.02857142857142857,0.45714285714285713,0.5142857142857142,0.0,0.0,0.5802666666666667,0.19289772727272728,0.39171708125344223,0.08029510761963612
2016-07-22,0.0,0.0,0.9130434782608695,0.08695652173913043,0.0,0.7125,0.4375,0.5334631687974786,0.05537975124975785,0.043478260869565216,0.5,0.391304347826087,0.06521739130434782,0.0,0.6666666666666666,0.125,0.38986102812499607,0.11099148703874717
2016-07-23,0.0,0.034482758620689655,0.7931034482758621,0.1724137931034483,0.0,0.6567932900432901,0.375,0.5414879923758361,0.055109388141930137,0.06896551724137931,0.41379310344827586,0.5172413793103449,0.0,0.0,0.5873015873015873,0.0,0.37780355864698073,0.11094123213699233
2016-07-24,0.0,0.0,1.0,0.0,0.0,0.5881802721088436,0.4778225806451613,0.531837198960129,0.037673159328362946,0.045454545454545456,0.5909090909090909,0.36363636363636365,0.0,0.0,0.48663793103448266,0.17324293353705122,0.36496014088621753,0.07655635184028915
2016-07-25,0.0,0.0,0.8857142857142857,0.11428571428571428,0.0,0.6791666666666667,0.4515491452991453,0.5479318301067096,0.0485442585087604,0.05714285714285714,0.45714285714285713,0.4857142857142857,0.0,0.0,0.5250906899008164,0.08,0.38108824266713004,0.0884185558546596
2016-07-26,0.0,0.0,1.0,0.0,0.0,0.5844381313131313,0.45316708754208757,0.5306778513363068,0.034649649274677785,0.058823529411764705,0.47058823529411764,0.47058823529411764,0.0,0.0,0.5370129870129868,0.1691666666666667,0.3859521125540671,0.08968994242729729
2016-07-27,0.0,0.0,0.9310344827586207,0.06896551724137931,0.0,0.675,0.4368480725623583,0.5309640979548168,0.0457802306199314,0.0,0.4827586206896552,0.5172413793103449,0.0,0.0,0.55,0.21411764705882352,0.40084234328490237,0.08607171081485478
2016-07-28,0.0,0.0,1.0,0.0,0.0,0.5675127551020408,0.46197916666666666,0.5148258710038875,0.03489176307721807,0.0,0.3333333333333333,0.6190476190476191,0.047619047619047616,0.0,0.62,0.2695436507936508,0.4181820448727775,0.09314903753551695
2016-07-29,0.0,0.05555555555555555,0.8888888888888888,0.05555555555555555,0.0,0.6369557823129252,0.375,0.5081630861455139,0.05604680383855481,0.1111111111111111,0.3888888888888889,0.5,0.0,0.0,0.5027891156462585,0.15833333333333333,0.38017743959744416,0.10002505187295273
2016-07-30,0.0,0.0,0.9629629629629629,0.037037037037037035,0.0,0.6035527690700104,0.4125,0.5281823795524405,0.04374954945976442,0.037037037037037035,0.4074074074074074,0.5185185185185185,0.037037037037037035,0.0,0.7848484848484848,0.19049586776859503,0.4080474704721877,0.12204225544523302
2016-07-31,0.0,0.0,0.9411764705882353,0.058823529411764705,0.0,0.6324157473351022,0.44592418546365914,0.5251028972574123,0.042201198854791386,0.029411764705882353,0.5294117647058824,0.4117647058823529,0.029411764705882353,0.0,0.6321428571428571,0.19047619047619047,0.3981486557301615,0.10268508456180277
2016-08-01,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.6224772036474164,0.47555555555555556,0.5307731542797074,0.03906654314306558,0.0,0.2727272727272727,0.7272727272727273,0.0,0.0,0.5708333333333333,0.30857142857142855,0.4270430076398158,0.06143597162715942
2016-08-02,0.0,0.02702702702702703,0.918918918918919,0.05405405405405406,0.0,0.642478354978355,0.37972222222222224,0.5305638580350728,0.04496862145232473,0.05405405405405406,0.4594594594594595,0.4594594594594595,0.02702702702702703,0.0,0.6792207792207793,0.0,0.37914030254726033,0.11643866329166588
2016-08-03,0.0,0.030303030303030304,0.7878787878787878,0.18181818181818182,0.0,0.75,0.375,0.5453425928320482,0.07431058001110062,0.06060606060606061,0.42424242424242425,0.36363636363636365,0.09090909090909091,0.06060606060606061,0.9,0.1733333333333333,0.4367571491932375,0.17179484501663292
2016-08-04,0.0,0.0,0.9743589743589743,0.02564102564102564,0.0,0.75,0.4363095238095238,0.5356430351015017,0.050693822536648295,0.05128205128205128,0.5641025641025641,0.38461538461538464,0.0,0.0,0.6,0.0,0.3809788416958107,0.10203685146374565
2016-08-05,0.0,0.0,0.9038461538461539,0.07692307692307693,0.019230769230769232,0.85,0.44722222222222224,0.5472481219470438,0.06715547582981088,0.019230769230769232,0.5384615384615384,0.4423076923076923,0.0,0.0,0.5947593167701861,0.1358333333333333,0.4006861375548425,0.08961742586861415
2016-08-06,0.0,0.0,0.9428571428571428,0.02857142857142857,0.02857142857142857,0.9,0.4166666666666667,0.5347113360241524,0.0790936949296179,0.11428571428571428,0.34285714285714286,0.5142857142857142,0.02857142857142857,0.0,0.75,0.06666666666666667,0.40332859811006516,0.12211790974403541
2016-08-07,0.0,0.0,0.8529411764705882,0.14705882352941177,0.0,0.8,0.4492753623188406,0.5573364128635481,0.07801267627458765,0.029411764705882353,0.5294117647058824,0.38235294117647056,0.029411764705882353,0.029411764705882353,0.9,0.185,0.4002290877763594,0.11685550829086734
2016-08-08,0.0,0.0,0.9047619047619048,0.09523809523809523,0.0,0.7583333333333333,0.4492753623188406,0.547820849858936,0.05519593734447464,0.0,0.5,0.47619047619047616,0.0,0.023809523809523808,1.0,0.25072261072261076,0.41314730535681266,0.11524661646844295
2016-08-09,0.0,0.0,0.9512195121951219,0.04878048780487805,0.0,0.6206726190476191,0.46013257575757577,0.5422427146719133,0.03398031853008013,0.0,0.4634146341463415,0.5365853658536586,0.0,0.0,0.5348528138528138,0.27499999999999997,0.4102980079374717,0.06407891954841387
2016-08-10,0.0,0.0,1.0,0.0,0.0,0.5717777777777777,0.4736356377362475,0.5193905084631096,0.028222764755450342,0.1,0.5,0.4,0.0,0.0,0.526461038961039,0.0,0.3529352129256533,0.10926279597551246
2016-08-11,0.0,0.0,0.8571428571428571,0.14285714285714285,0.0,0.7666666666666666,0.4424019607843137,0.5419819047695783,0.06473716684420192,0.02857142857142857,0.4857142857142857,0.42857142857142855,0.02857142857142857,0.02857142857142857,0.9166666666666666,0.13333333333333333,0.41675030200254726,0.13700779130584823
2016-08-12,0.0,0.029411764705882353,0.7941176470588235,0.14705882352941177,0.029411764705882353,0.8208333333333333,0.25,0.5478698098313854,0.09147209719148426,0.08823529411764706,0.47058823529411764,0.4411764705882353,0.0,0.0,0.5333333333333334,0.05,0.3756363246024478,0.10372043206720037
2016-08-13,0.0,0.0,0.84375,0.15625,0.0,0.6295995670995671,0.4851323738450604,0.5529308350184677,0.036524056707506206,0.0,0.4375,0.5625,0.0,0.0,0.5833333333333334,0.2118994826311899,0.3926167642156682,0.07812409001930232
2016-08-14,0.0,0.0,0.8292682926829268,0.17073170731707318,0.0,0.745,0.4444444444444445,0.5641779502595821,0.06542004300965908,0.0,0.5609756097560976,0.3902439024390244,0.04878048780487805,0.0,0.6749999999999999,0.2189393939393939,0.40227444574082616,0.09723806564377209
2016-08-15,0.0,0.0,0.9285714285714286,0.07142857142857142,0.0,0.69375,0.48116171109592165,0.5421465692393477,0.046262545870010136,0.03571428571428571,0.42857142857142855,0.5,0.03571428571428571,0.0,0.6749999999999999,0.10555555555555557,0.4089147253182001,0.10332775904868345
2016-08-16,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,0.61,0.4607889237199582,0.5314258913875082,0.04049283969176556,0.08333333333333333,0.4166666666666667,0.4583333333333333,0.041666666666666664,0.0,0.7125,0.0,0.3865731012204047,0.1335106879143941
2016-08-17,0.0,0.0,0.9130434782608695,0.08695652173913043,0.0,0.6086693548387097,0.4268939393939394,0.5373965538998472,0.04260693641967537,0.08695652173913043,0.2608695652173913,0.6521739130434783,0.0,0.0,0.5910660173160173,0.0,0.40877264121256635,0.12970444146122176
2016-08-18,0.0,0.0,0.8157894736842105,0.18421052631578946,0.0,0.7583333333333333,0.4035714285714286,0.5483184197631994,0.07319323112675906,0.02631578947368421,0.34210526315789475,0.631578947368421,0.0,0.0,0.6,0.14473684210526316,0.4201272653019434,0.10761765955390142
2016-08-19,0.0,0.03125,0.8125,0.15625,0.0,0.7000000000000001,0.3875,0.5574921000303507,0.0583140220887271,0.0625,0.46875,0.4375,0.03125,0.0,0.7166666666666667,0.0,0.3903404044944402,0.13170525442150874
2016-08-20,0.0,0.043478260869565216,0.6521739130434783,0.30434782608695654,0.0,0.7125,0.37985347985347984,0.5695713461838642,0.07383292689568773,0.0,0.4782608695652174,0.391304347826087,0.13043478260869565,0.0,0.725,0.29166666666666663,0.44776879742739695,0.11919884205312088
2016-08-21,0.0,0.034482758620689655,0.7586206896551724,0.1724137931034483,0.034482758620689655,0.85,0.37985347985347984,0.5461271458712287,0.0803444891530795,0.034482758620689655,0.4827586206896552,0.4482758620689655,0.034482758620689655,0.0,0.6590793650793649,0.0,0.3929708340192973,0.11974978577955878
2016-08-22,0.0,0.0,0.9428571428571428,0.05714285714285714,0.0,0.8,0.4634259259259259,0.5466822703818018,0.06237970764824449,0.05714285714285714,0.42857142857142855,0.4857142857142857,0.02857142857142857,0.0,0.6178285256410256,0.14592731829573938,0.39155935135412206,0.1092868488443768
2016-08-23,0.0,0.0,0.9545454545454546,0.045454545454545456,0.0,0.6426303274190598,0.4848056220095694,0.5316258508290628,0.03750899118421593,0.09090909090909091,0.5,0.4090909090909091,0.0,0.0,0.5782882882882882,0.0,0.363009403831734,0.13481707615467067
2016-08-24,0.0,0.0625,0.875,0.0625,0.0,0.6238095238095238,0.375,0.5349668021036396,0.05079046177881822,0.0,0.5,0.5,0.0,0.0,0.5333333333333333,0.275976800976801,0.40183135399489595,0.06997165476298486
2016-08-25,0.0,0.0,1.0,0.0,0.0,0.5866071428571429,0.4780357142857143,0.5304100802696396,0.031698319342042376,0.05555555555555555,0.6111111111111112,0.3333333333333333,0.0,0.0,0.5159523809523809,0.14392857142857143,0.35934859423539445,0.09773276958046659
2016-08-26,0.0,0.0,1.0,0.0,0.0,0.5860294117647059,0.4193910256410256,0.5200387836178071,0.044692135537664136,0.03225806451612903,0.5483870967741935,0.3870967741935484,0.03225806451612903,0.0,0.6046230942970073,0.1,0.39051848424960595,0.10084761031972203
2016-08-27,0.0,0.0,0.8666666666666667,0.13333333333333333,0.0,0.624025974025974,0.4575757575757576,0.5437193721881641,0.04961870017495072,0.0,0.4,0.6,0.0,0.0,0.5481683660255088,0.2801346801346801,0.4101799011293963,0.086805729883505
2016-08-28,0.0,0.0,1.0,0.0,0.0,0.5700411856661857,0.43202764976958524,0.5043994764236684,0.0564852540826384,0.0,0.5,0.5,0.0,0.0,0.4833213083213084,0.3177063575693712,0.39067639328551584,0.07067206773952572
2016-08-29,0.0,0.0,0.9473684210526315,0.05263157894736842,0.0,0.674025974025974,0.4375,0.52933454226306,0.05650876068174176,0.05263157894736842,0.3684210526315789,0.5789473684210527,0.0,0.0,0.5909090909090909,0.2,0.4025735257010183,0.09259677020684254
2016-08-30,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.6706212121212122,0.40788690476190476,0.5346378162409562,0.05093878248576113,0.0,0.5555555555555556,0.4166666666666667,0.027777777777777776,0.0,0.6431010101010101,0.2725151515151515,0.3953647001584056,0.08773293298569142
2016-08-31,0.0,0.0,0.8611111111111112,0.1388888888888889,0.0,0.665,0.40788690476190476,0.5388970541113758,0.05517647746335889,0.08333333333333333,0.5,0.4166666666666667,0.0,0.0,0.6,0.0,0.36768392773966935,0.12399592248984131
2016-09-01,0.0,0.0,0.8823529411764706,0.11764705882352941,0.0,0.665,0.4756730769230769,0.5403047874377498,0.04483275417690616,0.08823529411764706,0.47058823529411764,0.4411764705882353,0.0,0.0,0.6,0.0,0.3738724737144249,0.13593073216191995
2016-09-02,0.0,0.0,0.9583333333333334,0.041666666666666664,0.0,0.6274954212454212,0.47823201837286344,0.5287604234784323,0.033193006369203644,0.125,0.5416666666666666,0.3333333333333333,0.0,0.0,0.5543595896856766,0.0,0.3461386380793006,0.12965849906256777
2016-09-03,0.0,0.0,0.9230769230769231,0.07692307692307693,0.0,0.6349714122355632,0.40520833333333334,0.5157534631744303,0.05375720319524273,0.0,0.5,0.5,0.0,0.0,0.4940294840294841,0.21666666666666667,0.38283707069636264,0.0840538936292486
2016-09-04,0.0,0.08333333333333333,0.875,0.041666666666666664,0.0,0.61875,0.22142857142857142,0.5100343668539465,0.0799454722364696,0.041666666666666664,0.5833333333333334,0.2916666666666667,0.08333333333333333,0.0,0.7285714285714285,0.13529411764705884,0.3882420275879703,0.11052847852794694
2016-09-05,0.0,0.0,0.8275862068965517,0.1724137931034483,0.0,0.665,0.42542911633820724,0.5406889046357907,0.05957720780247825,0.0,0.5172413793103449,0.4827586206896552,0.0,0.0,0.5517170329670329,0.29454022988505746,0.39719665945317073,0.058633826774238826
2016-09-06,0.0,0.0,0.8888888888888888,0.1111111111111111,0.0,0.6707875457875457,0.4442307692307692,0.5420103096183946,0.05021229536208011,0.027777777777777776,0.3888888888888889,0.5277777777777778,0.027777777777777776,0.027777777777777776,0.8500000000000001,0.0,0.4178178625297606,0.13460485676252745
2016-09-07,0.0,0.0,0.8823529411764706,0.11764705882352941,0.0,0.6670454545454545,0.4605379188712522,0.5571730762902523,0.0415672058450067,0.058823529411764705,0.5588235294117647,0.38235294117647056,0.0,0.0,0.5567425122303172,0.15000000000000002,0.3749084779199805,0.09049034871305424
